plot_id,sample_id,lon,lat,flagged,collection_time,analysis_duration,imagery_title,imagery_attributions,sample_geom,Crop/ or not,Confidence level
139242298,540573399,30.74236343,-3.018168435,FALSE,2021-03-09 1:35,8.9 secs,Mapbox Satellite,,POINT(30.742363433 -3.018168435),Non-crop,fairly confident
139242299,540573400,29.01039781,-1.447232731,FALSE,2021-03-09 1:36,4.0 secs,Mapbox Satellite,,POINT(29.010397808 -1.447232731),Non-crop,fairly confident
139242300,540573401,29.43344231,-2.392118577,FALSE,2021-03-09 1:36,7.8 secs,Mapbox Satellite,,POINT(29.43344231 -2.392118577),Cropland,not confident
139242301,540573402,29.21823697,-1.606065007,FALSE,2021-03-09 1:36,11.5 secs,Mapbox Satellite,,POINT(29.218236966 -1.606065007),Non-crop,fairly confident
139242302,540573403,29.21949461,-1.128458256,FALSE,2021-03-09 1:36,7.8 secs,Mapbox Satellite,,POINT(29.219494608 -1.128458256),Non-crop,completely confident
139242303,540573404,29.59448699,-1.497065025,FALSE,2021-03-09 1:36,14.8 secs,Planet Monthly Mosaics,,POINT(29.594486992 -1.497065025),Non-crop,fairly confident
139242304,540573405,28.74516405,-1.445795885,FALSE,2021-03-09 1:37,38.3 secs,Planet Monthly Mosaics,,POINT(28.745164052 -1.445795885),Non-crop,slightly confident
139242305,540573406,29.4305677,-1.65284056,FALSE,2021-03-09 1:37,15.4 secs,Mapbox Satellite,,POINT(29.430567701 -1.65284056),Non-crop,fairly confident
139242306,540573407,30.32219354,-1.392909097,FALSE,2021-03-09 1:37,3.6 secs,Mapbox Satellite,,POINT(30.32219354 -1.392909097),Cropland,fairly confident
139242307,540573408,29.5351161,-2.076917004,FALSE,2021-03-09 1:37,3.3 secs,Mapbox Satellite,,POINT(29.535116101 -2.076917004),Cropland,fairly confident
139242308,540573409,28.43241717,-2.389605484,FALSE,2021-03-09 1:37,5.8 secs,Mapbox Satellite,,POINT(28.432417168 -2.389605484),Non-crop,completely confident
139242309,540573410,29.80034986,-0.819888602,FALSE,2021-03-09 1:38,19.1 secs,Planet Monthly Mosaics,,POINT(29.800349856 -0.819888602),Non-crop,slightly confident
139242310,540573411,29.90399994,-0.922089559,FALSE,2021-03-09 1:38,9.0 secs,Mapbox Satellite,,POINT(29.903999941 -0.922089559),Non-crop,slightly confident
139242311,540573818,30.85463735,-2.075480643,FALSE,2021-03-09 1:39,50.4 secs,Planet Monthly Mosaics,,POINT(30.854637345 -2.075480643),Cropland,fairly confident
139242312,540573819,30.37419825,-1.028419169,FALSE,2021-03-09 1:39,16.0 secs,Planet Monthly Mosaics,,POINT(30.374198246 -1.028419169),Cropland,slightly confident
139242313,540573820,30.58616965,-2.234975064,FALSE,2021-03-09 1:39,33.7 secs,Planet Monthly Mosaics,,POINT(30.586169654 -2.234975064),Non-crop,fairly confident
139242314,540573821,30.585451,-2.391041537,FALSE,2021-03-09 1:40,18.7 secs,Mapbox Satellite,,POINT(30.585451002 -2.391041537),Non-crop,completely confident
139242315,540573822,28.48801514,-1.288389331,FALSE,2021-03-09 1:40,3.6 secs,Mapbox Satellite,,POINT(28.488015135 -1.288389331),Non-crop,completely confident
139242316,540573823,28.74857765,-2.91429839,FALSE,2021-03-09 1:40,3.6 secs,Mapbox Satellite,,POINT(28.748577651 -2.91429839),Non-crop,completely confident
139242317,540573824,29.16928653,-2.918066428,FALSE,2021-03-09 1:40,5.0 secs,Mapbox Satellite,,POINT(29.169286533 -2.918066428),Cropland,fairly confident
139242318,540573825,29.22686079,-1.501734665,FALSE,2021-03-09 1:40,3.6 secs,Mapbox Satellite,,POINT(29.226860793 -1.501734665),Non-crop,completely confident
139242319,540573826,28.85204807,-1.342176489,FALSE,2021-03-09 1:40,22.7 secs,Planet Monthly Mosaics,,POINT(28.852048072 -1.342176489),Non-crop,completely confident
139242320,540573827,28.64510723,-2.756501447,FALSE,2021-03-09 1:41,34.2 secs,Planet Monthly Mosaics,,POINT(28.645107229 -2.756501447),Cropland,slightly confident
139242321,540573828,28.58861095,-2.285323602,FALSE,2021-03-09 1:41,13.6 secs,Mapbox Satellite,,POINT(28.588610947 -2.285323602),Non-crop,fairly confident
139242322,540446246,29.06922971,-1.394884806,TRUE,2021-03-09 1:41,,,,POINT(29.0692297093759 -1.39488480624722),,
139242323,540573829,29.06204319,-2.494956402,FALSE,2021-03-09 1:42,16.6 secs,Planet Monthly Mosaics,,POINT(29.062043187 -2.494956402),Non-crop,completely confident
139242324,540573830,29.6464917,-1.030395144,FALSE,2021-03-09 1:42,7.5 secs,Planet Monthly Mosaics,,POINT(29.646491697 -1.030395144),Non-crop,completely confident
139242325,540573831,30.58473235,-1.919202254,FALSE,2021-03-09 1:42,8.5 secs,Mapbox Satellite,,POINT(30.58473235 -1.919202254),Cropland,slightly confident
139242326,540573832,30.06684125,-1.127380487,FALSE,2021-03-09 1:42,3.9 secs,Mapbox Satellite,,POINT(30.066841253 -1.127380487),Cropland,fairly confident
139242327,540573833,30.89981485,-2.501059142,FALSE,2021-03-09 1:42,4.3 secs,Mapbox Satellite,,POINT(30.899814854 -2.501059142),Non-crop,fairly confident
139242328,540573834,29.6950828,-1.235858385,FALSE,2021-03-09 1:42,4.2 secs,Mapbox Satellite,,POINT(29.695082804 -1.235858385),Non-crop,fairly confident
139242329,540573835,30.48575351,-2.073864735,FALSE,2021-03-09 1:42,3.8 secs,Mapbox Satellite,,POINT(30.485753505 -2.073864735),Cropland,completely confident
139242330,540573836,30.21818413,-2.396426726,FALSE,2021-03-09 1:43,71.6 secs,Planet Monthly Mosaics,,POINT(30.21818413 -2.396426726),Non-crop,fairly confident
139242331,540573837,28.43798672,-0.87206728,FALSE,2021-03-09 1:43,7.1 secs,Mapbox Satellite,,POINT(28.437986723 -0.87206728),Non-crop,completely confident
139242332,540573838,30.84798981,-1.864711989,FALSE,2021-03-09 1:44,6.4 secs,Mapbox Satellite,,POINT(30.847989812 -1.864711989),Non-crop,completely confident
139242333,540573839,30.58832561,-1.081492853,FALSE,2021-03-09 1:44,5.6 secs,Mapbox Satellite,,POINT(30.588325611 -1.081492853),Non-crop,completely confident
139242334,540573840,29.01453006,-0.972650046,FALSE,2021-03-09 1:44,17.3 secs,Mapbox Satellite,,POINT(29.014530058 -0.972650046),Non-crop,fairly confident
139242335,540573841,30.58814595,-2.762602907,FALSE,2021-03-09 1:48,245.7 secs,Planet Monthly Mosaics,,POINT(30.588145948 -2.762602907),Non-crop,fairly confident
139242336,540573842,28.9063884,-2.237488431,FALSE,2021-03-09 1:48,6.9 secs,Mapbox Satellite,,POINT(28.906388397 -2.237488431),Non-crop,completely confident
139242337,540573843,28.96162704,-2.130502535,FALSE,2021-03-09 1:48,3.3 secs,Mapbox Satellite,,POINT(28.961627038 -2.130502535),Non-crop,completely confident
139242338,540573844,28.74767934,-1.338584211,FALSE,2021-03-09 1:49,22.8 secs,Planet Monthly Mosaics,,POINT(28.747679335 -1.338584211),Non-crop,completely confident
139242339,540573845,30.90268946,-1.024107947,FALSE,2021-03-09 1:49,12.2 secs,Planet Monthly Mosaics,,POINT(30.902689463 -1.024107947),Non-crop,slightly confident
139242340,540573846,30.69413165,-1.239630429,FALSE,2021-03-09 1:49,8.1 secs,Planet Monthly Mosaics,,POINT(30.694131652 -1.239630429),Non-crop,fairly confident
139242341,540573847,29.37982064,-0.866139081,FALSE,2021-03-09 1:49,8.3 secs,Planet Monthly Mosaics,,POINT(29.379820637 -0.866139081),Cropland,fairly confident
139242342,540573848,29.85648681,-2.604067915,FALSE,2021-03-09 1:49,10.2 secs,Planet Monthly Mosaics,,POINT(29.856486812 -2.604067915),Non-crop,slightly confident
139242343,540573849,30.53380562,-0.871887638,FALSE,2021-03-09 1:49,11.0 secs,Planet Monthly Mosaics,,POINT(30.533805623 -0.871887638),Non-crop,fairly confident
139242344,540573850,29.32745661,-1.131691562,FALSE,2021-03-09 1:50,4.3 secs,Planet Monthly Mosaics,,POINT(29.327456606 -1.131691562),Non-crop,completely confident
139242345,540573851,29.53385846,-0.766272067,FALSE,2021-03-09 1:50,12.7 secs,Planet Monthly Mosaics,,POINT(29.533858459 -0.766272067),Non-crop,fairly confident
139242346,540573852,29.84858164,-2.498725745,FALSE,2021-03-09 1:50,12.7 secs,Planet Monthly Mosaics,,POINT(29.848581637 -2.498725745),Non-crop,completely confident
139242347,540573853,29.85630715,-2.601375749,FALSE,2021-03-09 1:50,9.3 secs,Planet Monthly Mosaics,,POINT(29.856307149 -2.601375749),Cropland,slightly confident
139242348,540573854,30.58455269,-1.395064416,FALSE,2021-03-09 1:52,15.4 secs,Mapbox Satellite,,POINT(30.584552687 -1.395064416),Non-crop,completely confident
139242349,540573855,30.43320981,-1.974947678,FALSE,2021-03-09 1:52,4.1 secs,Mapbox Satellite,,POINT(30.43320981 -1.974947678),Non-crop,completely confident
139242350,540573856,28.80148067,-2.80772705,FALSE,2021-03-09 1:53,9.9 secs,Mapbox Satellite,,POINT(28.801480671 -2.80772705),Non-crop,fairly confident
139242351,540573857,28.4376274,-1.710210439,FALSE,2021-03-09 1:53,3.1 secs,Mapbox Satellite,,POINT(28.437627397 -1.710210439),Non-crop,completely confident
139242352,540573858,29.2180573,-2.290709197,FALSE,2021-03-09 1:53,10.3 secs,Mapbox Satellite,,POINT(29.218057303 -2.290709197),Cropland,fairly confident
139242353,540573859,28.80615191,-2.603888437,FALSE,2021-03-09 1:53,3.9 secs,Mapbox Satellite,,POINT(28.806151911 -2.603888437),Non-crop,fairly confident
139242354,540573860,28.43044088,-2.866486838,FALSE,2021-03-09 1:53,4.7 secs,Mapbox Satellite,,POINT(28.430440875 -2.866486838),Non-crop,completely confident
139242355,540573861,30.16384381,-1.447053125,FALSE,2021-03-09 1:53,9.2 secs,Mapbox Satellite,,POINT(30.163843805 -1.447053125),Non-crop,fairly confident
139242356,540573862,29.11638351,-1.290365124,FALSE,2021-03-09 1:53,20.7 secs,Planet Monthly Mosaics,,POINT(29.116383512 -1.290365124),Non-crop,fairly confident
139242357,540573863,28.43133919,-2.913042374,FALSE,2021-03-09 1:54,6.6 secs,Planet Monthly Mosaics,,POINT(28.43133919 -2.913042374),Non-crop,completely confident
139242358,540573864,29.53727206,-1.502273469,FALSE,2021-03-09 1:54,17.7 secs,Planet Monthly Mosaics,,POINT(29.537272058 -1.502273469),Non-crop,completely confident
139242359,540573865,30.85176274,-2.234975064,FALSE,2021-03-09 1:54,6.2 secs,Planet Monthly Mosaics,,POINT(30.851762736 -2.234975064),Non-crop,fairly confident
139242360,540573866,31.00975315,-0.866678009,FALSE,2021-03-09 1:54,5.8 secs,Planet Monthly Mosaics,,POINT(31.009753146 -0.866678009),Non-crop,fairly confident
139242361,540573867,29.64379675,-1.449208393,FALSE,2021-03-09 1:54,7.3 secs,Planet Monthly Mosaics,,POINT(29.643796751 -1.449208393),Cropland,slightly confident
139242362,540573868,30.95217889,-0.767349949,FALSE,2021-03-09 1:54,19.7 secs,Mapbox Satellite,,POINT(30.952178885 -0.767349949),Cropland,slightly confident
139242363,540573869,29.11728183,-0.974985328,FALSE,2021-03-09 1:55,15.5 secs,Planet Monthly Mosaics,,POINT(29.117281827 -0.974985328),Non-crop,fairly confident
139242364,540573870,30.38156443,-2.441025476,FALSE,2021-03-09 1:55,12.4 secs,Mapbox Satellite,,POINT(30.381564431 -2.441025476),Cropland,slightly confident
139242365,540573871,28.90620873,-2.547269748,FALSE,2021-03-09 1:55,9.1 secs,Mapbox Satellite,,POINT(28.906208734 -2.547269748),Non-crop,fairly confident
139242366,540573872,29.79999053,-2.027638874,FALSE,2021-03-09 1:55,8.5 secs,Mapbox Satellite,,POINT(29.79999053 -2.027638874),Non-crop,fairly confident
139242367,540573873,30.22267571,-1.601754783,FALSE,2021-03-09 1:55,5.3 secs,Mapbox Satellite,,POINT(30.222675706 -1.601754783),Cropland,fairly confident
139242368,540573874,30.21998076,-0.818631089,FALSE,2021-03-09 1:56,10.7 secs,Mapbox Satellite,,POINT(30.21998076 -0.818631089),Cropland,fairly confident
139242369,540573875,28.75019462,-1.185122648,FALSE,2021-03-09 1:56,4.1 secs,Mapbox Satellite,,POINT(28.750194618 -1.185122648),Non-crop,completely confident
139242370,540573876,30.58724763,-1.655354795,FALSE,2021-03-09 1:56,25.3 secs,Planet Monthly Mosaics,,POINT(30.587247633 -1.655354795),Cropland,slightly confident
139242371,540573877,29.0089605,-0.974446417,FALSE,2021-03-09 1:56,7.9 secs,Mapbox Satellite,,POINT(29.008960503 -0.974446417),Cropland,slightly confident
139242372,540573878,29.324582,-2.656915189,FALSE,2021-03-09 1:56,3.4 secs,Mapbox Satellite,,POINT(29.324581997 -2.656915189),Non-crop,completely confident
139242373,540573879,29.06671443,-0.917418921,FALSE,2021-03-09 1:56,10.6 secs,Mapbox Satellite,,POINT(29.066714427 -0.917418921),Non-crop,fairly confident
139242374,540573880,29.9027423,-1.864711989,FALSE,2021-03-09 1:56,3.5 secs,Mapbox Satellite,,POINT(29.902742299 -1.864711989),Cropland,fairly confident
139242375,540573881,29.95923858,-2.126014057,FALSE,2021-03-09 1:57,21.0 secs,Planet Monthly Mosaics,,POINT(29.959238581 -2.126014057),Cropland,slightly confident
139242376,540573882,28.64762251,-2.759372726,FALSE,2021-03-09 1:57,12.2 secs,Mapbox Satellite,,POINT(28.647622512 -2.759372726),Non-crop,somewhat confident
139242377,540573883,30.63817436,-2.291247755,FALSE,2021-03-09 1:57,7.9 secs,Mapbox Satellite,,POINT(30.63817436 -2.291247755),Non-crop,fairly confident
139242378,540573884,30.38120511,-2.913760097,FALSE,2021-03-09 1:57,11.8 secs,Mapbox Satellite,,POINT(30.381205105 -2.913760097),Non-crop,completely confident
139242379,540573885,30.37509656,-1.025185753,FALSE,2021-03-09 1:58,17.8 secs,Planet Monthly Mosaics,,POINT(30.375096561 -1.025185753),Cropland,fairly confident
139242380,540573886,28.75217091,-2.704376325,FALSE,2021-03-09 1:58,10.4 secs,Mapbox Satellite,,POINT(28.752170912 -2.704376325),Non-crop,fairly confident
139242381,540573887,28.64133431,-2.498007775,FALSE,2021-03-09 1:58,5.8 secs,Mapbox Satellite,,POINT(28.641334305 -2.498007775),Non-crop,completely confident
139242382,540573888,30.90520475,-1.289467036,FALSE,2021-03-09 1:59,36.4 secs,Mapbox Satellite,,POINT(30.905204746 -1.289467036),Non-crop,fairly confident
139242383,540573889,31.00777685,-2.237488431,FALSE,2021-03-09 1:59,6.6 secs,Mapbox Satellite,,POINT(31.007776852 -2.237488431),Non-crop,fairly confident
139242384,540573890,29.58801912,-2.493699952,FALSE,2021-03-09 1:59,6.7 secs,Mapbox Satellite,,POINT(29.588019121 -2.493699952),Cropland,fairly confident
139242385,540573891,31.00651921,-0.971033311,FALSE,2021-03-09 1:59,3.3 secs,Mapbox Satellite,,POINT(31.006519211 -0.971033311),Cropland,fairly confident
139242386,540573892,30.05983439,-1.030574778,FALSE,2021-03-09 1:59,18.5 secs,Planet Monthly Mosaics,,POINT(30.059834394 -1.030574778),Non-crop,fairly confident
139242387,540573893,30.11740865,-1.709132941,FALSE,2021-03-09 1:59,14.8 secs,Mapbox Satellite,,POINT(30.117408654 -1.709132941),Non-crop,fairly confident
139242388,540573894,28.90513076,-1.398656609,FALSE,2021-03-09 2:00,18.2 secs,Planet Monthly Mosaics,,POINT(28.905130756 -1.398656609),Non-crop,fairly confident
139242389,540573895,30.38156443,-2.864513015,FALSE,2021-03-09 2:00,8.7 secs,Mapbox Satellite w/ Labels,,POINT(30.381564431 -2.864513015),Non-crop,slightly confident
139242390,540573896,28.95803378,-1.812734062,FALSE,2021-03-09 2:04,246.3 secs,Mapbox Satellite w/ Labels,,POINT(28.958033776 -1.812734062),Non-crop,fairly confident
139242391,540573897,29.43613726,-2.96856712,FALSE,2021-03-09 2:04,5.6 secs,Mapbox Satellite w/ Labels,,POINT(29.436137256 -2.96856712),Non-crop,fairly confident
139242392,540573898,28.74552338,-2.705273639,FALSE,2021-03-09 2:04,16.7 secs,Mapbox Satellite w/ Labels,,POINT(28.745523379 -2.705273639),Non-crop,fairly confident
139242393,540573899,29.58658182,-1.603371118,FALSE,2021-03-09 2:05,12.9 secs,Mapbox Satellite w/ Labels,,POINT(29.586581817 -1.603371118),Non-crop,fairly confident
139242394,540573900,29.69903539,-2.184624799,FALSE,2021-03-09 2:05,8.7 secs,Mapbox Satellite w/ Labels,,POINT(29.699035391 -2.184624799),Cropland,slightly confident
139242395,540573901,28.85653965,-2.551218424,FALSE,2021-03-09 2:05,5.0 secs,Mapbox Satellite w/ Labels,,POINT(28.856539648 -2.551218424),Non-crop,fairly confident
139242396,540573902,29.96211319,-1.130434166,FALSE,2021-03-09 2:05,3.6 secs,Mapbox Satellite w/ Labels,,POINT(29.96211319 -1.130434166),Cropland,fairly confident
139242397,540573903,28.48765581,-1.865071125,FALSE,2021-03-09 2:05,3.9 secs,Mapbox Satellite w/ Labels,,POINT(28.487655809 -1.865071125),Non-crop,completely confident
139242398,540573904,30.43195217,-2.237847483,FALSE,2021-03-09 2:05,6.9 secs,Mapbox Satellite w/ Labels,,POINT(30.431952169 -2.237847483),Cropland,completely confident
139242399,540573905,30.43141318,-2.289632079,FALSE,2021-03-09 2:05,3.4 secs,Mapbox Satellite w/ Labels,,POINT(30.43141318 -2.289632079),Non-crop,completely confident
139242400,540573906,29.2180573,-1.239630429,FALSE,2021-03-09 2:05,16.1 secs,Mapbox Satellite w/ Labels,,POINT(29.218057303 -1.239630429),Non-crop,completely confident
139242401,540573907,30.48539418,-1.501016259,FALSE,2021-03-09 2:06,10.9 secs,Mapbox Satellite,,POINT(30.485394179 -1.501016259),Non-crop,completely confident
139242402,540573908,28.4881948,-1.181170904,FALSE,2021-03-09 2:06,3.9 secs,Mapbox Satellite,,POINT(28.488194798 -1.181170904),Non-crop,completely confident
139242403,540573909,30.80191399,-1.870278585,FALSE,2021-03-09 2:06,3.7 secs,Mapbox Satellite,,POINT(30.801913987 -1.870278585),Non-crop,completely confident
139242404,540573910,30.64518122,-1.87063772,FALSE,2021-03-09 2:06,20.7 secs,Mapbox Satellite,,POINT(30.645181219 -1.87063772),Non-crop,fairly confident
139242405,540573911,28.75163192,-2.763500178,FALSE,2021-03-09 2:06,3.7 secs,Mapbox Satellite,,POINT(28.751631923 -2.763500178),Cropland,slightly confident
139242406,540573912,28.96198636,-0.814678903,FALSE,2021-03-09 2:06,6.6 secs,Mapbox Satellite,,POINT(28.961986364 -0.814678903),Non-crop,slightly confident
139242407,540573913,28.69836958,-2.60514478,FALSE,2021-03-09 2:06,13.6 secs,Mapbox Satellite,,POINT(28.698369576 -2.60514478),Non-crop,slightly confident
139242408,540446332,31.01226843,-1.604807859,TRUE,2021-03-09 2:07,,,,POINT(31.0122684283247 -1.60480785899016),,
139242409,540573914,30.16671841,-2.184445267,FALSE,2021-03-09 2:07,17.0 secs,Planet Monthly Mosaics,,POINT(30.166718413 -2.184445267),Cropland,completely confident
139242410,540573915,29.27275695,-2.234795537,FALSE,2021-03-09 2:07,12.2 secs,Mapbox Satellite,,POINT(29.272756954 -2.234795537),Cropland,slightly confident
139242411,540573916,28.43726807,-2.705812028,FALSE,2021-03-09 2:07,12.4 secs,Planet Monthly Mosaics,,POINT(28.437268071 -2.705812028),Non-crop,slightly confident
139242412,540573917,29.79873289,-0.871348711,FALSE,2021-03-09 2:07,4.3 secs,Planet Monthly Mosaics,,POINT(29.798732889 -0.871348711),Non-crop,fairly confident
139242413,540573918,30.42853857,-1.547794174,FALSE,2021-03-09 2:07,8.6 secs,Mapbox Satellite,,POINT(30.428538571 -1.547794174),Non-crop,completely confident
139242414,540573919,30.22231638,-1.18440415,FALSE,2021-03-09 2:08,20.5 secs,Mapbox Satellite,,POINT(30.22231638 -1.18440415),Non-crop,slightly confident
139242415,540573920,29.27455359,-1.65481603,FALSE,2021-03-09 2:08,4.0 secs,Mapbox Satellite,,POINT(29.274553585 -1.65481603),Non-crop,completely confident
139242416,540573921,28.95605748,-2.651351609,FALSE,2021-03-09 3:42,5633.8 secs,Mapbox Satellite,,POINT(28.956057483 -2.651351609),Non-crop,fairly confident
139242417,540573922,29.58604283,-1.656791499,FALSE,2021-03-09 3:42,7.0 secs,Mapbox Satellite,,POINT(29.586042828 -1.656791499),Cropland,slightly confident
139242418,540573923,28.48693716,-1.343793013,FALSE,2021-03-09 3:42,4.0 secs,Mapbox Satellite,,POINT(28.486937156 -1.343793013),Non-crop,completely confident
139242419,540573924,30.01465689,-2.652607904,FALSE,2021-03-09 3:44,114.2 secs,Mapbox Satellite,,POINT(30.014656885 -2.652607904),Non-crop,completely confident
139242420,540573925,28.53912153,-1.290724359,FALSE,2021-03-09 3:44,4.7 secs,Mapbox Satellite,,POINT(28.539121525 -1.290724359),Non-crop,completely confident
139242421,540573926,29.63894585,-0.974626054,FALSE,2021-03-09 3:44,7.4 secs,Mapbox Satellite,,POINT(29.638945848 -0.974626054),Non-crop,completely confident
139242422,540573927,30.06163102,-2.125475438,FALSE,2021-03-09 3:51,401.2 secs,Mapbox Satellite,,POINT(30.061631024 -2.125475438),Non-crop,slightly confident
139242423,540573928,29.11530553,-1.390214946,FALSE,2021-03-09 3:51,4.6 secs,Mapbox Satellite,,POINT(29.115305534 -1.390214946),Non-crop,completely confident
139242424,540573929,30.00621272,-0.92101172,FALSE,2021-03-09 3:51,6.9 secs,Mapbox Satellite,,POINT(30.006212721 -0.92101172),Cropland,slightly confident
139242425,540573930,28.75181159,-2.65153108,FALSE,2021-03-09 3:51,12.8 secs,Mapbox Satellite,,POINT(28.751811586 -2.65153108),Non-crop,slightly confident
139242426,540573931,29.84965962,-1.442562977,FALSE,2021-03-09 3:51,5.9 secs,Mapbox Satellite,,POINT(29.849659616 -1.442562977),Non-crop,fairly confident
139242427,540573932,29.9615742,-3.020859639,FALSE,2021-03-09 3:51,7.2 secs,Mapbox Satellite,,POINT(29.961574201 -3.020859639),Non-crop,fairly confident
139242428,540573933,30.74990928,-2.080148811,FALSE,2021-03-09 3:51,4.0 secs,Mapbox Satellite,,POINT(30.749909282 -2.080148811),Non-crop,completely confident
139242429,540573934,31.01101079,-1.027700632,FALSE,2021-03-09 3:51,7.5 secs,Mapbox Satellite,,POINT(31.011010787 -1.027700632),Non-crop,fairly confident
139242430,540573935,29.95492667,-2.653864197,FALSE,2021-03-09 3:51,5.6 secs,Mapbox Satellite,,POINT(29.954926668 -2.653864197),Non-crop,fairly confident
139242431,540573936,28.59561781,-2.028177526,FALSE,2021-03-09 3:52,4.5 secs,Mapbox Satellite,,POINT(28.595617806 -2.028177526),Non-crop,completely confident
139242432,540573937,28.5878923,-1.920818314,FALSE,2021-03-09 3:52,3.8 secs,Mapbox Satellite,,POINT(28.587892295 -1.920818314),Non-crop,completely confident
139242433,540573938,29.53835004,-1.604628266,FALSE,2021-03-09 3:52,6.8 secs,Mapbox Satellite,,POINT(29.538350036 -1.604628266),Cropland,slightly confident
139242434,540573939,30.01303992,-2.546013349,FALSE,2021-03-09 3:52,4.8 secs,Mapbox Satellite,,POINT(30.013039917 -2.546013349),Non-crop,completely confident
139242435,540573940,29.8030448,-1.922434372,FALSE,2021-03-09 3:52,5.1 secs,Mapbox Satellite,,POINT(29.803044802 -1.922434372),Cropland,slightly confident
139242436,540573941,30.63853369,-0.868474434,FALSE,2021-03-09 3:52,4.7 secs,Mapbox Satellite,,POINT(30.638533686 -0.868474434),Cropland,fairly confident
139242437,540573942,28.74714035,-2.49998219,FALSE,2021-03-09 3:52,5.0 secs,Mapbox Satellite,,POINT(28.747140346 -2.49998219),Cropland,completely confident
139242438,540573943,29.64631203,-1.657150675,FALSE,2021-03-09 3:53,43.6 secs,Planet Monthly Mosaics,,POINT(29.646312034 -1.657150675),Non-crop,fairly confident
139242439,540573944,30.42961655,-2.705094176,FALSE,2021-03-09 4:21,1707.9 secs,Planet Monthly Mosaics,,POINT(30.429616549 -2.705094176),Cropland,completely confident
139242440,540573945,30.32470882,-0.866318724,FALSE,2021-03-09 4:21,12.3 secs,Mapbox Satellite,,POINT(30.324708823 -0.866318724),Cropland,fairly confident
139242441,540573946,29.16659159,-2.23515459,FALSE,2021-03-09 4:21,4.0 secs,Mapbox Satellite,,POINT(29.166591587 -2.23515459),Non-crop,completely confident
139242442,540573947,28.90692739,-2.339799186,FALSE,2021-03-09 4:21,3.9 secs,Mapbox Satellite,,POINT(28.906927386 -2.339799186),Cropland,completely confident
139242443,540573948,30.69269435,-2.655658899,FALSE,2021-03-09 4:22,18.8 secs,Planet Monthly Mosaics,,POINT(30.692694348 -2.655658899),Cropland,slightly confident
139242444,540573949,30.37455757,-2.763679632,FALSE,2021-03-09 4:29,420.9 secs,Planet Monthly Mosaics,,POINT(30.374557572 -2.763679632),Non-crop,fairly confident
139242445,540573950,30.58437302,-1.025365387,FALSE,2021-03-09 4:29,18.3 secs,Planet Monthly Mosaics,,POINT(30.584373024 -1.025365387),Non-crop,slightly confident
139242446,540573951,30.95667046,-1.81435022,FALSE,2021-03-09 5:12,2589.8 secs,Mapbox Satellite,,POINT(30.956670462 -1.81435022),Cropland,fairly confident
139242447,540573952,28.64510723,-1.970279206,FALSE,2021-03-09 5:12,3.3 secs,Mapbox Satellite,,POINT(28.645107229 -1.970279206),Non-crop,completely confident
139242448,540573953,29.1188988,-1.972972557,FALSE,2021-03-09 5:12,3.0 secs,Mapbox Satellite,,POINT(29.118898795 -1.972972557),Non-crop,completely confident
139242449,540573954,29.43128635,-1.241067397,FALSE,2021-03-09 5:12,6.0 secs,Mapbox Satellite,,POINT(29.431286353 -1.241067397),Cropland,completely confident
139242450,540573955,29.43020838,-0.813421389,FALSE,2021-03-09 5:13,12.3 secs,Mapbox Satellite,,POINT(29.430208375 -0.813421389),Non-crop,completely confident
139242451,540573956,29.48760297,-0.871887638,FALSE,2021-03-09 5:13,6.2 secs,Mapbox Satellite,,POINT(29.487602972 -0.871887638),Non-crop,completely confident
139242452,540573957,29.01596736,-1.863814149,FALSE,2021-03-09 5:13,3.6 secs,Mapbox Satellite,,POINT(29.015967363 -1.863814149),Non-crop,completely confident
139242453,540573958,29.16982552,-0.978578067,FALSE,2021-03-09 5:13,10.7 secs,Mapbox Satellite,,POINT(29.169825522 -0.978578067),Non-crop,completely confident
139242454,540573959,29.06527712,-1.656971087,FALSE,2021-03-09 5:13,11.8 secs,Mapbox Satellite,,POINT(29.065277122 -1.656971087),Non-crop,completely confident
139242455,540573960,29.90849152,-1.391472217,FALSE,2021-03-09 5:14,24.7 secs,Mapbox Satellite,,POINT(29.908491517 -1.391472217),Cropland,fairly confident
139242456,540573961,29.43020838,-2.656017839,FALSE,2021-03-09 5:14,13.3 secs,Mapbox Satellite,,POINT(29.430208375 -2.656017839),Cropland,completely confident
139242457,540573962,28.80148067,-0.816475352,FALSE,2021-03-09 5:14,6.3 secs,Mapbox Satellite,,POINT(28.801480671 -0.816475352),Non-crop,completely confident
139242458,540573963,30.59245786,-2.390682524,FALSE,2021-03-09 5:14,8.7 secs,Mapbox Satellite,,POINT(30.592457861 -2.390682524),Non-crop,completely confident
139242459,540573964,31.01280742,-1.026083925,FALSE,2021-03-09 5:14,6.6 secs,Mapbox Satellite,,POINT(31.012807417 -1.026083925),Cropland,slightly confident
139242460,540573965,30.90340812,-2.920578447,FALSE,2021-03-09 5:16,92.7 secs,Planet Monthly Mosaics,,POINT(30.903408115 -2.920578447),Non-crop,fairly confident
139242461,540573966,30.1152527,-1.396142075,FALSE,2021-03-09 5:16,7.8 secs,Planet Monthly Mosaics,,POINT(30.115252697 -1.396142075),Non-crop,fairly confident
139242462,540573967,30.48377721,-2.651890021,FALSE,2021-03-09 5:17,84.3 secs,Mapbox Satellite,,POINT(30.483777211 -2.651890021),Cropland,completely confident
