plot_id,sample_id,lon,lat,flagged,collection_time,analysis_duration,imagery_title,imagery_attributions,sample_geom,Crop/ or not
139458479,547799975,29.9581606,-1.180452404,FALSE,2021-04-15 6:52,3.8 secs,Mapbox Satellite,,POINT(29.958160603 -1.180452404),Cropland
139458480,547799976,30.17103033,-2.916630986,FALSE,2021-04-15 7:10,1077.6 secs,Mapbox Satellite,,POINT(30.171030327 -2.916630986),Cropland
139458481,547799977,28.91159863,-2.863795261,FALSE,2021-04-15 7:10,7.2 secs,Mapbox Satellite,,POINT(28.911598626 -2.863795261),Non-crop
139458482,547799978,30.90071317,-0.815397483,FALSE,2021-04-15 7:10,6.8 secs,Mapbox Satellite,,POINT(30.900713169 -0.815397483),Cropland
139458483,547799979,29.11979711,-1.600677225,FALSE,2021-04-15 7:10,23.6 secs,Mapbox Satellite,,POINT(29.11979711 -1.600677225),Non-crop
139458484,547799980,30.69664694,-1.712365434,FALSE,2021-04-15 7:10,5.9 secs,Mapbox Satellite,,POINT(30.696646935 -1.712365434),Non-crop
139458485,547799981,29.75050111,-1.292879768,FALSE,2021-04-15 7:16,335.2 secs,Mapbox Satellite,,POINT(29.750501108 -1.292879768),Cropland
139458486,547799982,29.95474701,-1.551924912,FALSE,2021-04-15 7:16,5.8 secs,Mapbox Satellite,,POINT(29.954747005 -1.551924912),Cropland
139458487,547799983,28.80148067,-2.388707949,FALSE,2021-04-15 7:17,33.4 secs,Mapbox Satellite,,POINT(28.801480671 -2.388707949),Cropland
139458488,547799984,29.06922971,-2.233538852,FALSE,2021-04-15 7:17,9.1 secs,Mapbox Satellite,,POINT(29.069229709 -2.233538852),Non-crop
139458489,547799985,29.69274718,-2.496212851,FALSE,2021-04-15 7:17,18.1 secs,Mapbox Satellite,,POINT(29.692747184 -2.496212851),Cropland
139458490,547799986,29.06725342,-2.181752277,FALSE,2021-04-15 7:18,12.8 secs,Mapbox Satellite,,POINT(29.067253416 -2.181752277),Cropland
139458491,547799987,28.43619009,-2.863436383,FALSE,2021-04-15 7:18,3.6 secs,Mapbox Satellite,,POINT(28.436190092 -2.863436383),Non-crop
139458492,547799988,30.3223732,-0.970314762,FALSE,2021-04-15 7:18,7.0 secs,Mapbox Satellite,,POINT(30.322373203 -0.970314762),Cropland
139458493,547799989,28.85635999,-1.863634581,FALSE,2021-04-15 7:18,5.3 secs,Mapbox Satellite,,POINT(28.856359985 -1.863634581),Cropland
139458494,547799990,29.90813219,-1.658228202,FALSE,2021-04-15 7:18,12.9 secs,Mapbox Satellite,,POINT(29.908132191 -1.658228202),Non-crop
139458495,547800000,30.9039471,-2.967849432,FALSE,2021-04-15 7:29,666.0 secs,Mapbox Satellite,,POINT(30.903947104 -2.967849432),Cropland
139458496,547800003,28.49124907,-2.654761548,FALSE,2021-04-15 7:29,10.0 secs,Mapbox Satellite,,POINT(28.49124907 -2.654761548),Non-crop
139458497,547800005,28.80615191,-2.76314127,FALSE,2021-04-15 7:30,15.7 secs,Mapbox Satellite,,POINT(28.806151911 -2.76314127),Cropland
139458498,547800033,30.53182933,-2.971796711,FALSE,2021-04-15 7:45,928.2 secs,Mapbox Satellite,,POINT(30.531829329 -2.971796711),Cropland
139458499,547800020,29.64182046,-2.179059282,FALSE,2021-04-15 7:39,6.3 secs,Mapbox Satellite,,POINT(29.641820457 -2.179059282),Cropland
139458500,547800021,29.69652011,-2.865769085,FALSE,2021-04-15 7:39,7.6 secs,Mapbox Satellite,,POINT(29.696520109 -2.865769085),Cropland
139458501,547800022,28.90944267,-2.389605484,FALSE,2021-04-15 7:40,18.2 secs,Mapbox Satellite,,POINT(28.909442669 -2.389605484),Cropland
139458502,547800025,29.17054417,-1.183146777,FALSE,2021-04-15 7:40,14.7 secs,Mapbox Satellite,,POINT(29.170544174 -1.183146777),Non-crop
139458503,547800026,28.43619009,-2.709221815,FALSE,2021-04-15 7:40,5.6 secs,Mapbox Satellite,,POINT(28.436190092 -2.709221815),Non-crop
139458504,547800027,30.5397345,-2.968387698,FALSE,2021-04-15 7:40,3.5 secs,Mapbox Satellite,,POINT(30.539734504 -2.968387698),Non-crop
139458505,547800032,28.95605748,-1.762550425,FALSE,2021-04-15 7:45,301.2 secs,Mapbox Satellite,,POINT(28.956057483 -1.762550425),Non-crop
139458506,547800035,28.69280002,-0.926041632,FALSE,2021-04-15 7:45,8.6 secs,Mapbox Satellite,,POINT(28.692800021 -0.926041632),Non-crop
139458507,547800037,29.22218955,-1.97333167,FALSE,2021-04-15 7:45,3.8 secs,,,POINT(29.222189553 -1.97333167),Non-crop
139458508,547800039,29.17270013,-1.762730003,FALSE,2021-04-15 7:46,24.5 secs,Mapbox Satellite,,POINT(29.172700131 -1.762730003),Non-crop
139458509,547800045,30.16653875,-2.129245762,FALSE,2021-04-15 7:47,64.0 secs,Mapbox Satellite,,POINT(30.16653875 -2.129245762),Non-crop
139458510,547800041,29.69184887,-1.392370267,FALSE,2021-04-15 7:46,4.6 secs,Mapbox Satellite,,POINT(29.691848869 -1.392370267),Non-crop
139458511,547800042,28.747859,-0.923347037,FALSE,2021-04-15 7:46,5.7 secs,Mapbox Satellite,,POINT(28.747858998 -0.923347037),Non-crop
139458512,547800043,30.85050509,-1.293418619,FALSE,2021-04-15 7:47,25.1 secs,Mapbox Satellite,,POINT(30.850505094 -1.293418619),Cropland
139458513,547800044,29.06617544,-3.025524378,FALSE,2021-04-15 7:47,8.4 secs,Mapbox Satellite,,POINT(29.066175437 -3.025524378),Non-crop
139458514,547800048,29.48580634,-0.969955487,FALSE,2021-04-15 7:47,9.7 secs,Mapbox Satellite,,POINT(29.485806341 -0.969955487),Non-crop
139458515,547800047,30.69161637,-1.447591943,FALSE,2021-04-15 7:47,4.8 secs,Mapbox Satellite,,POINT(30.691616369 -1.447591943),Non-crop
139458516,547800052,29.16569327,-2.811495439,FALSE,2021-04-15 7:48,38.6 secs,Mapbox Satellite,,POINT(29.165693272 -2.811495439),Cropland
139458517,547800050,28.43601043,-2.75991109,FALSE,2021-04-15 7:47,4.1 secs,Mapbox Satellite,,POINT(28.436010429 -2.75991109),Non-crop
139458518,547800051,28.59166522,-1.498501838,FALSE,2021-04-15 7:47,4.9 secs,Mapbox Satellite,,POINT(28.591665219 -1.498501838),Non-crop
139458519,547800056,29.74870448,-1.503351076,FALSE,2021-04-15 7:49,104.1 secs,Mapbox Satellite,,POINT(29.748704477 -1.503351076),Non-crop
139458520,547800054,28.53822321,-1.131152678,FALSE,2021-04-15 7:48,3.9 secs,Mapbox Satellite,,POINT(28.538223209 -1.131152678),Non-crop
139458521,547800055,30.42925722,-2.125834517,FALSE,2021-04-15 7:48,17.4 secs,Mapbox Satellite,,POINT(30.429257223 -2.125834517),Non-crop
139458522,547800058,29.64325776,-2.654223137,FALSE,2021-04-15 7:49,12.7 secs,Mapbox Satellite,,POINT(29.643257762 -2.654223137),Cropland
139458523,547800065,29.53529576,-2.393554628,FALSE,2021-04-15 7:51,71.3 secs,Mapbox Satellite,,POINT(29.535295764 -2.393554628),Cropland
139458524,547800062,29.17270013,-1.237115734,FALSE,2021-04-15 7:50,19.9 secs,Mapbox Satellite,,POINT(29.172700131 -1.237115734),Cropland
139458525,547800063,30.95523316,-2.393375122,FALSE,2021-04-15 7:50,5.0 secs,Mapbox Satellite,,POINT(30.955233157 -2.393375122),Non-crop
139458526,547800067,30.27090749,-2.443358974,FALSE,2021-04-15 7:51,6.0 secs,Mapbox Satellite,,POINT(30.270907487 -2.443358974),Cropland
139458527,547800070,30.0121416,-1.709312524,FALSE,2021-04-15 7:51,49.3 secs,Mapbox Satellite,,POINT(30.012141602 -1.709312524),Cropland
139458528,547800187,29.85397153,-0.917418921,FALSE,2021-04-15 8:08,1023.8 secs,Mapbox Satellite,,POINT(29.853971529 -0.917418921),Non-crop
139458529,547800072,30.63763537,-1.602652747,FALSE,2021-04-15 7:52,4.5 secs,Mapbox Satellite,,POINT(30.637635371 -1.602652747),Non-crop
139458530,547800073,30.16851504,-2.290170638,FALSE,2021-04-15 7:52,6.8 secs,Mapbox Satellite,,POINT(30.168515044 -2.290170638),Non-crop
139458531,547800074,30.06109204,-1.292161298,FALSE,2021-04-15 7:52,7.3 secs,Mapbox Satellite,,POINT(30.061092035 -1.292161298),Non-crop
139458532,547800075,29.95654364,-2.598145143,FALSE,2021-04-15 7:52,28.3 secs,Mapbox Satellite,,POINT(29.956543635 -2.598145143),Cropland
139458533,547800076,30.84870846,-2.706170953,FALSE,2021-04-15 7:53,5.3 secs,Mapbox Satellite,,POINT(30.848708464 -2.706170953),Non-crop
139458534,547800079,29.22380652,-1.127919372,FALSE,2021-04-15 7:53,10.9 secs,Mapbox Satellite,,POINT(29.223806521 -1.127919372),Non-crop
139458535,547800081,28.8572583,-3.018347849,FALSE,2021-04-15 7:53,6.0 secs,Mapbox Satellite,,POINT(28.857258301 -3.018347849),Non-crop
139458536,547800082,30.89981485,-0.867935506,FALSE,2021-04-15 7:53,5.5 secs,Mapbox Satellite,,POINT(30.899814854 -0.867935506),Non-crop
139458537,547800083,28.48657783,-0.761601243,FALSE,2021-04-15 7:53,5.2 secs,Mapbox Satellite,,POINT(28.48657783 -0.761601243),Non-crop
139458538,547800084,29.1709035,-1.81039961,FALSE,2021-04-15 7:53,10.8 secs,Mapbox Satellite,,POINT(29.1709035 -1.81039961),Non-crop
139458539,547800085,28.90908334,-0.970135124,FALSE,2021-04-15 7:53,3.7 secs,Mapbox Satellite,,POINT(28.909083343 -0.970135124),Non-crop
139458540,547800086,28.64025633,-3.025165552,FALSE,2021-04-15 7:53,7.3 secs,Mapbox Satellite,,POINT(28.640256326 -3.025165552),Non-crop
139458541,547800087,29.43020838,-1.551745315,FALSE,2021-04-15 7:54,4.6 secs,Mapbox Satellite,,POINT(29.430208375 -1.551745315),Non-crop
139458542,547800088,28.85276672,-1.917227068,FALSE,2021-04-15 7:54,10.5 secs,Mapbox Satellite,,POINT(28.852766724 -1.917227068),Non-crop
139458543,547800089,30.06414631,-0.871169069,FALSE,2021-04-15 7:55,64.1 secs,Mapbox Satellite,,POINT(30.064146307 -0.871169069),Non-crop
139458544,547800091,30.01465689,-2.97054076,FALSE,2021-04-15 7:55,9.4 secs,Mapbox Satellite,,POINT(30.014656885 -2.97054076),Non-crop
139458545,547800093,29.64182046,-0.978039156,FALSE,2021-04-15 7:55,7.8 secs,Mapbox Satellite,,POINT(29.641820457 -0.978039156),Non-crop
139458546,547800095,28.59364151,-0.925143434,FALSE,2021-04-15 7:55,4.1 secs,Mapbox Satellite,,POINT(28.593641513 -0.925143434),Non-crop
139458547,547800097,30.69143671,-1.13007491,FALSE,2021-04-15 7:55,4.3 secs,Mapbox Satellite,,POINT(30.691436706 -1.13007491),Non-crop
139458548,547800099,30.22195705,-1.608040523,FALSE,2021-04-15 7:55,9.3 secs,Mapbox Satellite,,POINT(30.221957054 -1.608040523),Cropland
139458549,547800101,30.42871823,-1.232445579,FALSE,2021-04-15 7:56,12.5 secs,Mapbox Satellite,,POINT(30.428718234 -1.232445579),Cropland
139458550,547800102,30.85266105,-1.079157649,FALSE,2021-04-15 7:56,3.3 secs,Mapbox Satellite,,POINT(30.852661051 -1.079157649),Non-crop
139458551,547800103,30.01447722,-1.395423636,FALSE,2021-04-15 7:56,3.2 secs,Mapbox Satellite,,POINT(30.014477222 -1.395423636),Cropland
139458552,547800104,30.53596158,-1.026263559,FALSE,2021-04-15 7:56,6.1 secs,Mapbox Satellite,,POINT(30.53596158 -1.026263559),Non-crop
139458553,547800106,29.27832651,-2.97054076,FALSE,2021-04-15 7:56,9.5 secs,Mapbox Satellite,,POINT(29.278326509 -2.97054076),Non-crop
139458554,547800107,28.43583077,-2.290709197,FALSE,2021-04-15 7:56,3.4 secs,Mapbox Satellite,,POINT(28.435830766 -2.290709197),Non-crop
139458555,547800109,30.00854834,-2.394272653,FALSE,2021-04-15 7:56,7.0 secs,Mapbox Satellite,,POINT(30.008548341 -2.394272653),Cropland
139458556,547800112,30.58652898,-2.28909352,FALSE,2021-04-15 7:58,98.2 secs,Mapbox Satellite,,POINT(30.58652898 -2.28909352),Non-crop
139458557,547800114,29.42966939,-2.551577393,FALSE,2021-04-15 7:58,6.7 secs,Mapbox Satellite,,POINT(29.429669386 -2.551577393),Cropland
139458558,547800115,28.85222774,-1.657689438,FALSE,2021-04-15 7:58,2.8 secs,Mapbox Satellite,,POINT(28.852227735 -1.657689438),Non-crop
139458559,547800116,30.48413654,-0.97839843,FALSE,2021-04-15 7:58,9.9 secs,Mapbox Satellite,,POINT(30.484136537 -0.97839843),Cropland
139458560,547800118,30.90502508,-1.763807471,FALSE,2021-04-15 7:59,28.5 secs,Mapbox Satellite,,POINT(30.905025083 -1.763807471),Non-crop
139458561,547800121,29.59233104,-1.917227068,FALSE,2021-04-15 7:59,11.4 secs,Mapbox Satellite,,POINT(29.592331035 -1.917227068),Non-crop
139458562,547800122,29.48239274,-2.760628909,FALSE,2021-04-15 7:59,9.6 secs,Mapbox Satellite,,POINT(29.482392743 -2.760628909),Cropland
139458563,547800123,28.80076202,-2.335670374,FALSE,2021-04-15 8:00,20.0 secs,Mapbox Satellite,,POINT(28.800762019 -2.335670374),Non-crop
139458564,547800139,29.5419433,-2.233179799,FALSE,2021-04-15 8:01,112.8 secs,Mapbox Satellite,,POINT(29.541943297 -2.233179799),Non-crop
139458565,547800141,30.42835891,-2.709760202,FALSE,2021-04-15 8:02,9.6 secs,Mapbox Satellite,,POINT(30.428358908 -2.709760202),Non-crop
139458566,547800142,28.43690875,-0.819708957,FALSE,2021-04-15 8:02,3.5 secs,Mapbox Satellite,,POINT(28.436908745 -0.819708957),Non-crop
139458567,547800143,28.54001984,-1.606244599,FALSE,2021-04-15 8:02,2.8 secs,Mapbox Satellite,,POINT(28.54001984 -1.606244599),Non-crop
139458568,547800144,28.43115953,-2.604785825,FALSE,2021-04-15 8:02,3.7 secs,Mapbox Satellite,,POINT(28.431159527 -2.604785825),Non-crop
139458569,547800145,28.85474302,-1.973870339,FALSE,2021-04-15 8:02,2.8 secs,Mapbox Satellite,,POINT(28.854743018 -1.973870339),Non-crop
139458570,547800146,28.80237899,-1.816145949,FALSE,2021-04-15 8:02,31.4 secs,Mapbox Satellite,,POINT(28.802378986 -1.816145949),Non-crop
139458571,547800149,29.79657693,-0.868115149,FALSE,2021-04-15 8:03,7.3 secs,Mapbox Satellite,,POINT(29.796576932 -0.868115149),Non-crop
139458572,547800153,28.43295616,-1.916329255,FALSE,2021-04-15 8:03,4.3 secs,Mapbox Satellite,,POINT(28.432956157 -1.916329255),Non-crop
139458573,547800157,28.85510234,-1.658048614,FALSE,2021-04-15 8:03,18.7 secs,Mapbox Satellite,,POINT(28.855102344 -1.658048614),Cropland
139458574,547800159,28.48999143,-1.923870867,FALSE,2021-04-15 8:03,5.0 secs,Mapbox Satellite,,POINT(28.489991428 -1.923870867),Non-crop
139458575,547800168,30.2737821,-2.970720182,FALSE,2021-04-15 8:05,125.2 secs,Mapbox Satellite,,POINT(30.273782096 -2.970720182),Non-crop
139458576,547800179,29.22650147,-2.658709887,FALSE,2021-04-15 8:07,127.6 secs,Mapbox Satellite,,POINT(29.226501467 -2.658709887),Non-crop
139458577,547800180,29.9601369,-1.082391008,FALSE,2021-04-15 8:07,5.8 secs,Mapbox Satellite,,POINT(29.960136896 -1.082391008),Non-crop
139458578,547800182,29.32871425,-0.818990378,FALSE,2021-04-15 8:07,4.1 secs,Mapbox Satellite,,POINT(29.328714247 -0.818990378),Non-crop
139458579,547800183,29.06060588,-1.811297476,FALSE,2021-04-15 8:08,2.8 secs,Mapbox Satellite,,POINT(29.060605883 -1.811297476),Non-crop
139458580,547800185,30.95631114,-1.13097305,FALSE,2021-04-15 8:08,3.9 secs,Mapbox Satellite,,POINT(30.956311136 -1.13097305),Non-crop
139458581,547800186,29.324582,-1.390214946,FALSE,2021-04-15 8:08,3.1 secs,Mapbox Satellite,,POINT(29.324581997 -1.390214946),Non-crop
139458582,547800191,29.69472348,-2.650454255,FALSE,2021-04-15 8:08,12.3 secs,Mapbox Satellite,,POINT(29.694723478 -2.650454255),Cropland
139458583,547800189,28.74911664,-1.133847098,FALSE,2021-04-15 8:08,6.0 secs,Mapbox Satellite,,POINT(28.74911664 -1.133847098),Non-crop
139458584,547800209,29.85415119,-1.863634581,FALSE,2021-04-15 8:10,144.5 secs,Mapbox Satellite,,POINT(29.854151192 -1.863634581),Non-crop
139458585,547800195,30.63979133,-2.023509206,FALSE,2021-04-15 8:09,9.7 secs,Mapbox Satellite,,POINT(30.639791327 -2.023509206),Cropland
139458586,547800196,28.43511211,-1.128637885,FALSE,2021-04-15 8:09,4.5 secs,Mapbox Satellite,,POINT(28.435112114 -1.128637885),Non-crop
139458587,547800199,29.21949461,-1.076822442,FALSE,2021-04-15 8:09,24.1 secs,Mapbox Satellite,,POINT(29.219494608 -1.076822442),Cropland
139458588,547800200,29.11494621,-1.290185506,FALSE,2021-04-15 8:10,26.6 secs,Mapbox Satellite,,POINT(29.114946208 -1.290185506),Non-crop
139458589,547800202,29.75157909,-2.077994274,FALSE,2021-04-15 8:10,5.7 secs,Mapbox Satellite,,POINT(29.751579086 -2.077994274),Non-crop
139458590,547800205,30.26929052,-1.500118252,FALSE,2021-04-15 8:10,16.7 secs,Mapbox Satellite,,POINT(30.26929052 -1.500118252),Cropland
139458591,547800208,30.11435438,-1.76470536,FALSE,2021-04-15 8:10,11.4 secs,Mapbox Satellite,,POINT(30.114354382 -1.76470536),Non-crop
139458592,547800212,30.79760207,-1.919920503,FALSE,2021-04-15 8:11,10.2 secs,Mapbox Satellite,,POINT(30.797602074 -1.919920503),Non-crop
139458593,547800222,30.64122863,-2.914118959,FALSE,2021-04-15 8:12,74.6 secs,Mapbox Satellite,,POINT(30.641228632 -2.914118959),Non-crop
139458594,547800214,28.85186841,-2.388348935,FALSE,2021-04-15 8:11,3.4 secs,Mapbox Satellite,,POINT(28.851868409 -2.388348935),Non-crop
139458595,547800215,30.48144159,-1.183865275,FALSE,2021-04-15 8:11,5.5 secs,Mapbox Satellite,,POINT(30.481441591 -1.183865275),Cropland
139458596,547800217,29.17036451,-2.758834362,FALSE,2021-04-15 8:11,21.1 secs,Mapbox Satellite,,POINT(29.170364511 -2.758834362),Non-crop
139458597,547800220,30.22447234,-2.181393211,FALSE,2021-04-15 8:12,11.2 secs,Mapbox Satellite,,POINT(30.224472337 -2.181393211),Cropland
139458598,547800221,30.4794653,-0.762140185,FALSE,2021-04-15 8:12,9.4 secs,Mapbox Satellite,,POINT(30.479465298 -0.762140185),Cropland
139458599,547800224,29.64415608,-1.915790567,FALSE,2021-04-15 8:12,18.0 secs,Mapbox Satellite,,POINT(29.644156077 -1.915790567),Non-crop
139458600,547800269,30.3292004,-1.969920093,FALSE,2021-04-15 8:19,415.7 secs,Mapbox Satellite,,POINT(30.3292004 -1.969920093),Non-crop
139458601,547800227,28.69639328,-2.551756878,FALSE,2021-04-15 8:13,14.9 secs,Mapbox Satellite,,POINT(28.696393282 -2.551756878),Non-crop
139458602,547800229,28.96288468,-1.870099018,FALSE,2021-04-15 8:13,17.0 secs,Mapbox Satellite,,POINT(28.962884679 -1.870099018),Non-crop
139458603,547800230,29.69759809,-2.443717974,FALSE,2021-04-15 8:13,11.8 secs,Mapbox Satellite,,POINT(29.697598087 -2.443717974),Cropland
139458604,547800231,30.95433484,-1.132589702,FALSE,2021-04-15 8:13,16.2 secs,Mapbox Satellite,,POINT(30.954334842 -1.132589702),Non-crop
139458605,547800232,29.00914017,-2.814725476,FALSE,2021-04-15 8:14,8.3 secs,Mapbox Satellite,,POINT(29.009140166 -2.814725476),Cropland
139458606,547800235,29.69939472,-2.602811572,FALSE,2021-04-15 8:14,30.3 secs,Mapbox Satellite,,POINT(29.699394718 -2.602811572),Non-crop
139458607,547800236,28.96018973,-2.235872696,FALSE,2021-04-15 8:14,21.3 secs,Mapbox Satellite,,POINT(28.960189733 -2.235872696),Non-crop
139458608,547800237,28.64690386,-2.915913265,FALSE,2021-04-15 8:15,4.1 secs,Mapbox Satellite,,POINT(28.64690386 -2.915913265),Non-crop
139458609,547800238,30.85373903,-1.285156211,FALSE,2021-04-15 8:15,16.5 secs,Mapbox Satellite,,POINT(30.853739029 -1.285156211),Non-crop
139458610,547800239,29.38269525,-2.498905237,FALSE,2021-04-15 8:15,4.5 secs,Mapbox Satellite,,POINT(29.382695246 -2.498905237),Non-crop
139458611,547800241,30.74829231,-2.703837936,FALSE,2021-04-15 8:15,7.2 secs,Mapbox Satellite,,POINT(30.748292314 -2.703837936),Non-crop
139458612,547800242,28.54343344,-1.761652534,FALSE,2021-04-15 8:15,6.5 secs,Mapbox Satellite,,POINT(28.543433438 -1.761652534),Non-crop
139458613,547800243,29.69328617,-2.236231748,FALSE,2021-04-15 8:16,15.8 secs,Mapbox Satellite,,POINT(29.693286174 -2.236231748),Cropland
139458614,547800244,29.58945643,-1.869021614,FALSE,2021-04-15 8:16,12.4 secs,Mapbox Satellite,,POINT(29.589456426 -1.869021614),Cropland
139458615,547800245,29.22398618,-1.1840449,FALSE,2021-04-15 8:16,10.3 secs,Mapbox Satellite,,POINT(29.223986184 -1.1840449),Cropland
139458616,547800250,30.74344141,-1.974768121,FALSE,2021-04-15 8:17,44.1 secs,Mapbox Satellite,,POINT(30.743441412 -1.974768121),Cropland
139458617,547800251,30.54045316,-2.916451556,FALSE,2021-04-15 8:17,6.4 secs,Mapbox Satellite,,POINT(30.540453156 -2.916451556),Non-crop
139458618,547800254,29.7981939,-2.39193907,FALSE,2021-04-15 8:17,30.1 secs,Mapbox Satellite,,POINT(29.7981939 -2.39193907),Non-crop
139458619,547800256,29.4305677,-1.396321684,FALSE,2021-04-15 8:18,11.7 secs,Mapbox Satellite,,POINT(29.430567701 -1.396321684),Non-crop
139458620,547800258,30.63853369,-1.339482281,FALSE,2021-04-15 8:18,5.5 secs,Mapbox Satellite,,POINT(30.638533686 -1.339482281),Non-crop
139458621,547800261,30.9059234,-1.238552703,FALSE,2021-04-15 8:18,6.3 secs,Mapbox Satellite,,POINT(30.905923398 -1.238552703),Non-crop
139458622,547800262,30.05911574,-1.66074243,FALSE,2021-04-15 8:18,9.3 secs,Mapbox Satellite,,POINT(30.059115742 -1.66074243),Cropland
139458623,547800263,28.43780706,-1.496885423,FALSE,2021-04-15 8:18,4.8 secs,Mapbox Satellite,,POINT(28.43780706 -1.496885423),Non-crop
139458624,547800264,28.53966051,-2.598145143,FALSE,2021-04-15 8:18,3.4 secs,Mapbox Satellite,,POINT(28.539660514 -2.598145143),Non-crop
139458625,547800265,28.48352356,-2.808983181,FALSE,2021-04-15 8:18,10.0 secs,Mapbox Satellite,,POINT(28.483523558 -2.808983181),Non-crop
139458626,547800266,29.27311628,-1.765603249,FALSE,2021-04-15 8:19,5.0 secs,Mapbox Satellite,,POINT(29.27311628 -1.765603249),Non-crop
139458627,547800268,30.48737047,-2.442999975,FALSE,2021-04-15 8:19,28.2 secs,Mapbox Satellite,,POINT(30.487370472 -2.442999975),Cropland
139458628,547800271,28.48262524,-1.180452404,FALSE,2021-04-15 8:19,6.5 secs,Mapbox Satellite,,POINT(28.482625243 -1.180452404),Non-crop
139458629,547800273,29.58694114,-0.865959439,FALSE,2021-04-15 8:20,21.0 secs,Mapbox Satellite,,POINT(29.586941143 -0.865959439),Non-crop
139458630,547800277,30.7488313,-2.658709887,FALSE,2021-04-15 8:20,37.9 secs,Mapbox Satellite,,POINT(30.748831303 -2.658709887),Non-crop
139458631,547800276,29.11853947,-0.924245235,FALSE,2021-04-15 8:20,3.3 secs,Mapbox Satellite,,POINT(29.118539469 -0.924245235),Non-crop
139458632,547800280,31.00939382,-1.290544741,FALSE,2021-04-15 8:20,7.1 secs,Mapbox Satellite,,POINT(31.009393819 -1.290544741),Non-crop
139458633,547800283,30.01268059,-2.706888804,FALSE,2021-04-15 8:20,16.9 secs,Mapbox Satellite,,POINT(30.012680591 -2.706888804),Non-crop
139458634,547800457,29.48616567,-2.499623205,FALSE,2021-04-15 9:13,3169.6 secs,Mapbox Satellite,,POINT(29.486165667 -2.499623205),Non-crop
139458635,547800300,30.69413165,-1.024287582,FALSE,2021-04-15 8:29,455.9 secs,Mapbox Satellite,,POINT(30.694131652 -1.024287582),Non-crop
139458636,547800302,30.27360243,-1.345229921,FALSE,2021-04-15 8:29,5.8 secs,Mapbox Satellite,,POINT(30.273602433 -1.345229921),Cropland
139458637,547800304,30.32830208,-2.341055778,FALSE,2021-04-15 8:29,3.7 secs,Mapbox Satellite,,POINT(30.328302084 -2.341055778),Non-crop
139458638,547800305,28.48567952,-1.344691081,FALSE,2021-04-15 8:29,2.9 secs,Mapbox Satellite,,POINT(28.485679515 -1.344691081),Non-crop
139458639,547800307,29.11476655,-2.500161682,FALSE,2021-04-15 8:29,3.2 secs,Mapbox Satellite,,POINT(29.114766545 -2.500161682),Non-crop
139458640,547800308,29.43434063,-0.813780678,FALSE,2021-04-15 8:29,3.5 secs,Mapbox Satellite,,POINT(29.434340625 -0.813780678),Non-crop
139458641,547800310,29.42895073,-1.922793496,FALSE,2021-04-15 8:29,11.6 secs,Mapbox Satellite,,POINT(29.428950733 -1.922793496),Cropland
139458642,547800311,28.4356511,-2.551577393,FALSE,2021-04-15 8:29,3.9 secs,Mapbox Satellite,,POINT(28.435651103 -2.551577393),Non-crop
139458643,547800313,29.79891255,-1.762730003,FALSE,2021-04-15 8:29,6.1 secs,Mapbox Satellite,,POINT(29.798912552 -1.762730003),Non-crop
139458644,547800319,30.85445768,-1.397399342,FALSE,2021-04-15 8:31,111.8 secs,Mapbox Satellite,,POINT(30.854457682 -1.397399342),Non-crop
139458645,547800324,28.75055394,-1.498861041,FALSE,2021-04-15 8:33,98.9 secs,Mapbox Satellite,,POINT(28.750553944 -1.498861041),Non-crop
139458646,547800325,30.74200411,-1.396501294,FALSE,2021-04-15 8:33,7.7 secs,Mapbox Satellite,,POINT(30.742004107 -1.396501294),Cropland
139458647,547800331,30.693413,-1.290185506,FALSE,2021-04-15 8:35,120.4 secs,Mapbox Satellite,,POINT(30.693413 -1.290185506),Non-crop
139458648,547800332,29.01363174,-2.550141513,FALSE,2021-04-15 8:35,3.4 secs,Mapbox Satellite,,POINT(29.013631743 -2.550141513),Non-crop
139458649,547800333,29.85576816,-1.921177438,FALSE,2021-04-15 8:35,5.9 secs,Mapbox Satellite,,POINT(29.85576816 -1.921177438),Cropland
139458650,547800334,30.2163875,-1.292879768,FALSE,2021-04-15 8:35,11.0 secs,Mapbox Satellite,,POINT(30.216387499 -1.292879768),Cropland
139458651,547800335,30.68964008,-1.81686424,FALSE,2021-04-15 8:35,5.1 secs,Mapbox Satellite,,POINT(30.689640076 -1.81686424),Non-crop
139458652,547800336,28.64384959,-2.498905237,FALSE,2021-04-15 8:36,5.8 secs,Mapbox Satellite,,POINT(28.643849588 -2.498905237),Non-crop
139458653,547800375,30.27090749,-0.817014286,FALSE,2021-04-15 8:39,11.2 secs,Mapbox Satellite,,POINT(30.270907487 -0.817014286),Cropland
139458654,547800377,30.64212695,-1.340739579,FALSE,2021-04-15 8:40,6.7 secs,Mapbox Satellite,,POINT(30.642126947 -1.340739579),Non-crop
139458655,547800379,29.75032145,-3.025165552,FALSE,2021-04-15 8:40,6.5 secs,Mapbox Satellite,,POINT(29.750321445 -3.025165552),Cropland
139458656,547800380,30.79562578,-2.809342075,FALSE,2021-04-15 8:40,3.8 secs,Mapbox Satellite,,POINT(30.79562578 -2.809342075),Non-crop
139458657,547800381,28.59058724,-1.343254172,FALSE,2021-04-15 8:40,3.9 secs,Mapbox Satellite,,POINT(28.590587241 -1.343254172),Non-crop
