,x,y,date,label,generated,CAT,year
9010,38.97485,16.28535,2020-02-11,1.0,0,,2020
7632,65.41895,28.363317,2020-04-17,1.0,0,,2020
14545,43.999079,26.688446,2021-03-15,1.0,0,,2021
10772,38.88895,23.964,2020-12-14,1.0,0,,2020
14519,39.11987,15.8629,2020-10-15,1.0,0,,2020
11172,56.4725,18.479722,2020-01-18,1.0,0,,2020
11959,54.31165,26.784767,2020-03-26,1.0,0,,2020
10279,41.469482,18.6399,2020-01-07,1.0,0,,2020
12988,64.12068,29.154716,2020-04-08,1.0,0,,2020
8418,44.47735,10.054317,2021-01-17,1.0,0,,2021
14081,46.54012,6.04418,2020-10-14,1.0,0,,2020
8642,73.49135,30.71825,2020-02-26,1.0,0,,2020
8806,48.44438,10.680284,2020-05-15,1.0,0,,2020
12386,71.034722,25.139722,2020-07-05,1.0,0,,2020
10739,38.998594,22.945716,2021-03-24,1.0,0,,2021
9235,69.683889,28.639167,2020-04-08,1.0,0,,2020
13898,44.9245,25.22145,2021-03-03,1.0,0,,2021
10762,-14.4153,18.5617,2020-10-12,1.0,0,,2020
13589,41.39618,9.81203,2020-05-27,1.0,0,,2020
12382,36.455265,18.3243,2020-11-11,1.0,0,,2020
9054,54.512778,17.048333,2020-07-27,1.0,0,,2020
14690,36.12563,21.75127,2021-02-04,1.0,0,,2021
8349,46.57784,7.70447,2020-11-18,1.0,0,,2020
7951,38.856389,23.828611,2021-01-23,1.0,0,,2021
11763,38.465,24.281667,2021-02-18,1.0,0,,2021
8877,41.644283,18.298317,2021-02-21,1.0,0,,2021
9246,34.51153,17.342367,2020-11-02,1.0,0,,2020
14813,35.93335,22.200768,2021-01-18,1.0,0,,2021
14250,38.88917,17.18535,2020-10-12,1.0,0,,2020
14894,38.98478,15.92398,2020-09-19,1.0,0,,2020
9265,34.627434,17.309933,2020-11-20,1.0,0,,2020
14758,58.1171,25.892834,2020-05-01,1.0,0,,2020
12989,32.31915,18.90463,2020-07-01,1.0,0,,2020
12758,55.919722,24.423056,2020-05-06,1.0,0,,2020
10840,71.11074,24.996192,2020-07-25,1.0,0,,2020
11621,55.599167,23.644167,2020-04-23,1.0,0,,2020
12703,66.03342,29.460266,2020-04-18,1.0,0,,2020
11049,64.95715,27.711884,2020-04-29,1.0,0,,2020
9781,75.177338,29.170603,2020-07-30,1.0,0,,2020
14175,44.269382,10.384867,2021-01-09,1.0,0,,2021
10071,55.899722,23.618889,2020-04-12,1.0,0,,2020
11110,57.29009,26.09685,2020-05-12,1.0,0,,2020
11053,71.368889,25.964167,2020-08-17,1.0,0,,2020
11286,60.23,32.51,2020-06-16,1.0,0,,2020
9073,38.48969,4.41563,2020-05-06,1.0,0,,2020
8197,74.77374,27.622872,2020-07-08,1.0,0,,2020
11646,69.885,24.488611,2020-07-21,1.0,0,,2020
14328,57.678215,25.837418,2020-04-01,1.0,0,,2020
8865,64.1925,29.075833,2020-03-02,1.0,0,,2020
12911,71.311389,28.006667,2020-08-07,1.0,0,,2020
12929,59.7169,22.209883,2020-01-02,1.0,0,,2020
14326,41.101334,19.51275,2021-01-23,1.0,0,,2021
14714,38.67547,17.26895,2021-01-27,1.0,0,,2021
10335,39.89361,13.905,2020-09-26,1.0,0,,2020
13501,42.487015,17.50735,2020-01-15,1.0,0,,2020
8312,75.689107,28.361528,2020-07-16,1.0,0,,2020
10782,38.7798,16.95015,2020-01-16,1.0,0,,2020
9626,46.63105,6.1797,2020-05-16,1.0,0,,2020
11375,48.26526,10.76495,2020-09-03,1.0,0,,2020
12005,54.403611,17.071944,2020-07-04,1.0,0,,2020
11364,38.82612,17.20248,2020-10-12,1.0,0,,2020
14389,64.53896,28.893383,2020-05-08,1.0,0,,2020
13376,38.69463,17.4139,2020-12-27,1.0,0,,2020
10156,46.62005,7.38126,2020-10-15,1.0,0,,2020
10647,68.8975,23.734722,2020-08-05,1.0,0,,2020
14416,70.18252,24.486517,2020-08-14,1.0,0,,2020
13658,66.9825,28.069167,2020-04-20,1.0,0,,2020
10752,47.39223,27.54685,2021-03-26,1.0,0,,2021
7592,65.666115,27.9472,2020-05-20,1.0,0,,2020
12826,63.475735,25.211884,2020-05-11,1.0,0,,2020
12660,65.23125,29.02198,2020-04-21,1.0,0,,2020
14395,39.858,20.9293,2021-01-23,1.0,0,,2021
13205,75.260278,28.605278,2020-08-04,1.0,0,,2020
14659,44.678318,9.699266,2020-05-16,1.0,0,,2020
7643,70.688333,24.652778,2020-06-21,1.0,0,,2020
13821,38.519396,-3.309037,2020-11-25,1.0,0,,2020
8608,38.9818,16.21338,2020-02-24,1.0,0,,2020
8808,36.087265,21.553183,2021-02-02,1.0,0,,2021
9471,44.0725,10.4501,2020-12-16,1.0,0,,2020
9630,75.655907,28.370033,2020-07-27,1.0,0,,2020
7598,54.441944,17.058611,2020-07-27,1.0,0,,2020
12073,38.78589,16.97645,2020-01-19,1.0,0,,2020
8267,40.836617,20.0458,2021-01-06,1.0,0,,2021
14016,64.687935,28.097467,2020-05-05,1.0,0,,2020
11348,51.581383,28.7079,2020-03-12,1.0,0,,2020
14027,44.08893,9.32483,2020-06-23,1.0,0,,2020
13406,38.44145,24.19453,2021-03-09,1.0,0,,2021
14447,38.70645,17.456984,2021-01-12,1.0,0,,2021
8292,50.014444,30.256389,2020-03-09,1.0,0,,2020
9774,39.334301,29.883352,2021-04-14,1.0,0,,2021
8263,39.63895,15.25028,2020-09-26,1.0,0,,2020
15044,36.55125,18.247017,2020-11-10,1.0,0,,2020
13723,37.742222,24.7725,2021-02-24,1.0,0,,2021
9614,42.250015,17.579817,2020-08-27,1.0,0,,2020
8102,74.066111,28.121667,2020-08-05,1.0,0,,2020
13910,38.98727,15.90958,2020-09-19,1.0,0,,2020
8973,73.191503,27.783343,2020-07-27,1.0,0,,2020
11526,41.3865,18.702168,2021-01-10,1.0,0,,2021
9132,38.66652,17.4085,2020-12-19,1.0,0,,2020
15035,49.63583,30.1,2020-03-01,1.0,0,,2020
14862,39.556732,23.01675,2021-02-24,1.0,0,,2021
14787,40.568454,-2.546908,2020-12-11,1.0,0,,2020
11181,57.730278,23.76,2020-04-10,1.0,0,,2020
13604,46.5087,6.24992,2020-06-18,1.0,0,,2020
13742,70.431667,24.473056,2020-07-29,1.0,0,,2020
8957,75.488503,28.228056,2020-07-11,1.0,0,,2020
14928,57.710833,23.480833,2020-04-05,1.0,0,,2020
13647,38.70347,17.36033,2020-10-02,1.0,0,,2020
14660,69.715,28.673333,2020-04-28,1.0,0,,2020
10365,41.175434,19.156483,2020-01-09,1.0,0,,2020
9657,37.961944,26.5725,2021-02-19,1.0,0,,2021
8723,73.690954,26.642278,2020-07-23,1.0,0,,2020
13669,36.512318,17.06185,2020-09-17,1.0,0,,2020
7794,46.37884,5.99313,2020-10-14,1.0,0,,2020
14025,45.27361,15.66667,2020-06-02,1.0,0,,2020
12475,58.14457,25.86002,2020-05-07,1.0,0,,2020
11258,38.92915,-0.95926,2021-02-04,1.0,0,,2021
8370,52.896389,27.531944,2020-03-30,1.0,0,,2020
8779,72.532734,27.263298,2020-07-13,1.0,0,,2020
7945,60.7375,27.11278,2020-05-20,1.0,0,,2020
12804,57.68329,25.8142,2020-05-01,1.0,0,,2020
7780,66.112366,28.314117,2020-05-18,1.0,0,,2020
11238,38.76065,17.07265,2021-01-13,1.0,0,,2021
13335,42.83032,10.288783,2020-05-09,1.0,0,,2020
8125,41.36892,9.83217,2020-04-13,1.0,0,,2020
10051,63.813416,29.4533,2020-04-24,1.0,0,,2020
10026,46.837116,5.965334,2020-11-08,1.0,0,,2020
9520,39.07504,16.17018,2020-11-22,1.0,0,,2020
9727,65.799934,28.931967,2020-04-22,1.0,0,,2020
9509,70.81695,32.6022,2020-06-21,1.0,0,,2020
8455,65.48898,28.189184,2020-03-23,1.0,0,,2020
11346,64.1468,29.108084,2020-03-31,1.0,0,,2020
11740,44.1378,9.454033,2020-06-22,1.0,0,,2020
12478,57.618333,23.568056,2020-04-16,1.0,0,,2020
7700,74.887222,28.438056,2020-08-08,1.0,0,,2020
8145,44.05136,5.57926,2020-11-17,1.0,0,,2020
11548,54.436389,17.042778,2020-07-23,1.0,0,,2020
10629,57.751133,25.794167,2020-04-04,1.0,0,,2020
12820,39.8527,21.051083,2021-01-26,1.0,0,,2021
13453,72.340833,26.1725,2020-08-13,1.0,0,,2020
13687,44.479863,15.129966,2020-08-13,1.0,0,,2020
13013,49.975556,30.225556,2020-03-09,1.0,0,,2020
10424,69.533724,23.463318,2020-08-11,1.0,0,,2020
13482,58.570118,27.57685,2020-05-18,1.0,0,,2020
13456,65.57288,29.1029,2020-04-20,1.0,0,,2020
11605,44.720926,16.105898,2020-09-09,1.0,0,,2020
14087,57.658056,19.249444,2020-03-08,1.0,0,,2020
14003,41.485985,18.6191,2020-01-16,1.0,0,,2020
11572,49.079597,10.261209,2020-12-05,1.0,0,,2020
12421,38.5279,17.53262,2020-02-27,1.0,0,,2020
8964,65.571389,29.103333,2020-04-04,1.0,0,,2020
13357,54.463611,17.248611,2020-07-28,1.0,0,,2020
10266,38.69167,17.23677,2020-02-08,1.0,0,,2020
13358,39.11092,16.0453,2020-02-09,1.0,0,,2020
14752,39.532526,29.851702,2021-04-11,1.0,0,,2021
12591,53.80398,16.909666,2020-06-22,1.0,0,,2020
8713,60.160556,25.966944,2020-04-16,1.0,0,,2020
9098,37.03073,3.14412,2020-05-07,1.0,0,,2020
9541,41.05947,14.54473,2020-11-01,1.0,0,,2020
10522,69.9875,24.421111,2020-08-21,1.0,0,,2020
8325,40.59118,-2.52956,2020-12-11,1.0,0,,2020
14877,65.846085,29.2637,2020-05-06,1.0,0,,2020
14262,58.101517,25.911667,2020-04-23,1.0,0,,2020
13983,39.80015,15.36202,2020-03-07,1.0,0,,2020
13775,40.39644,11.27232,2020-09-23,1.0,0,,2020
8389,43.896111,26.797222,2021-02-17,1.0,0,,2021
11720,41.40505,9.82842,2020-05-30,1.0,0,,2020
9621,40.37408,11.25745,2020-09-27,1.0,0,,2020
10537,56.379444,30.390556,2020-06-30,1.0,0,,2020
10890,39.08365,16.02338,2020-11-20,1.0,0,,2020
9286,70.60243,32.55525,2020-04-24,1.0,0,,2020
8093,45.68338,7.12765,2020-12-23,1.0,0,,2020
13122,57.698056,23.486111,2020-04-07,1.0,0,,2020
12154,39.10623,16.06683,2020-01-20,1.0,0,,2020
7875,53.803889,16.925833,2020-06-12,1.0,0,,2020
10001,42.192635,17.621033,2020-09-17,1.0,0,,2020
8659,73.867021,26.867469,2020-07-23,1.0,0,,2020
10418,55.832778,24.658056,2020-04-18,1.0,0,,2020
7870,44.661842,15.349193,2020-09-13,1.0,0,,2020
11846,58.505833,23.463611,2020-04-15,1.0,0,,2020
13941,44.822778,16.058333,2020-09-21,1.0,0,,2020
14322,57.571217,23.54625,2020-04-02,1.0,0,,2020
12164,48.894718,10.066824,2020-12-02,1.0,0,,2020
13230,74.788889,28.466389,2020-08-14,1.0,0,,2020
8425,36.896534,21.621416,2020-01-15,1.0,0,,2020
14549,58.5119,23.5099,2020-03-28,1.0,0,,2020
13550,70.37452,24.5054,2020-07-15,1.0,0,,2020
8948,74.836667,28.872778,2020-08-05,1.0,0,,2020
14366,46.518116,5.729784,2020-06-05,1.0,0,,2020
8521,38.60898,17.57195,2021-02-08,1.0,0,,2021
7612,58.66987,23.468166,2020-03-24,1.0,0,,2020
9502,68.929722,29.089722,2020-03-21,1.0,0,,2020
14560,71.082511,24.796326,2020-07-31,1.0,0,,2020
7728,54.318056,17.083056,2020-07-01,1.0,0,,2020
14815,54.394167,17.245833,2020-07-28,1.0,0,,2020
9906,57.756667,23.620278,2020-04-04,1.0,0,,2020
13874,57.41,26.5075,2020-05-12,1.0,0,,2020
10467,40.780617,19.897917,2021-01-09,1.0,0,,2021
12914,65.34493,27.952133,2020-04-02,1.0,0,,2020
10515,63.374966,25.25045,2020-04-27,1.0,0,,2020
12243,59.630556,22.341944,2020-01-05,1.0,0,,2020
9148,57.254444,26.456111,2020-03-16,1.0,0,,2020
8232,66.67592,28.3998,2020-04-09,1.0,0,,2020
13273,37.8,1.58333,2020-02-08,1.0,0,,2020
9871,41.240517,19.067684,2020-02-01,1.0,0,,2020
9322,69.769722,24.789444,2020-07-18,1.0,0,,2020
7695,43.036167,15.82495,2020-10-18,1.0,0,,2020
12305,38.69488,17.60563,2020-12-30,1.0,0,,2020
10289,70.730278,25.349444,2020-08-17,1.0,0,,2020
13100,65.84155,29.266783,2020-05-05,1.0,0,,2020
9287,73.494764,27.006941,2020-08-10,1.0,0,,2020
11693,38.67052,17.27025,2021-01-18,1.0,0,,2021
11435,41.30882,19.25813,2020-01-14,1.0,0,,2020
8660,38.461944,24.308889,2021-01-26,1.0,0,,2021
11205,66.844185,28.1049,2020-02-27,1.0,0,,2020
8310,58.676389,23.459444,2020-03-12,1.0,0,,2020
11222,38.82155,17.26802,2020-10-05,1.0,0,,2020
8690,69.536667,28.538611,2020-04-23,1.0,0,,2020
10726,39.09975,15.96988,2020-01-21,1.0,0,,2020
13103,72.26775,27.03207,2020-07-25,1.0,0,,2020
9307,38.46907,17.57273,2020-12-24,1.0,0,,2020
11845,43.51035,10.2871,2020-05-19,1.0,0,,2020
10799,64.774216,27.729334,2020-05-03,1.0,0,,2020
10401,66.543333,28.360833,2020-04-29,1.0,0,,2020
9655,59.767334,22.2887,2020-01-13,1.0,0,,2020
10733,44.716667,15.35,2020-08-25,1.0,0,,2020
14695,42.159035,17.7238,2020-10-18,1.0,0,,2020
13199,37.76667,-0.23333,2020-02-14,1.0,0,,2020
14869,43.111935,15.00605,2020-01-08,1.0,0,,2020
11088,75.095419,28.84707,2020-08-09,1.0,0,,2020
8820,34.492683,17.379868,2020-11-12,1.0,0,,2020
8682,38.592216,17.532618,2021-02-09,1.0,0,,2021
12120,57.69165,25.83105,2020-04-12,1.0,0,,2020
9913,41.24928,9.96083,2020-04-14,1.0,0,,2020
7848,35.88861,22.60556,2020-01-23,1.0,0,,2020
9890,39.10593,15.97285,2020-01-29,1.0,0,,2020
13623,38.70278,17.21557,2020-12-09,1.0,0,,2020
14552,73.680658,28.838626,2020-07-31,1.0,0,,2020
8236,35.94667,22.30639,2020-12-24,1.0,0,,2020
11777,43.46015,26.754734,2021-03-18,1.0,0,,2021
13866,46.60227,7.62592,2020-11-21,1.0,0,,2020
8603,48.133333,8.5,2020-01-31,1.0,0,,2020
14098,53.82,16.903333,2020-07-06,1.0,0,,2020
13591,69.339722,28.938889,2020-03-25,1.0,0,,2020
10444,46.681385,6.04815,2020-06-19,1.0,0,,2020
9692,38.5725,17.48268,2021-01-20,1.0,0,,2021
15103,58.6224,23.502466,2020-03-24,1.0,0,,2020
8001,43.13315,14.992967,2020-01-20,1.0,0,,2020
15102,55.82978,22.60175,2020-04-06,1.0,0,,2020
14506,49.252983,10.533667,2020-03-31,1.0,0,,2020
11297,52.994722,27.386667,2020-03-01,1.0,0,,2020
8526,63.385715,25.261868,2020-04-28,1.0,0,,2020
11848,63.44333,25.22917,2020-05-03,1.0,0,,2020
9961,64.7049,28.952433,2020-04-19,1.0,0,,2020
9800,41.550766,18.644234,2020-01-15,1.0,0,,2020
12665,39.84403,15.29412,2020-03-16,1.0,0,,2020
14155,75.164989,28.528034,2020-07-14,1.0,0,,2020
11715,48.513442,27.263101,2021-03-25,1.0,0,,2021
8547,38.523056,24.359444,2021-02-17,1.0,0,,2021
10713,40.007717,20.79845,2020-01-21,1.0,0,,2020
10368,54.412222,17.241389,2020-07-26,1.0,0,,2020
11901,71.1921,32.493233,2020-03-04,1.0,0,,2020
9875,41.475556,18.436667,2020-12-20,1.0,0,,2020
7839,44.266667,31.216667,2020-04-14,1.0,0,,2020
10941,65.76965,28.078133,2020-05-21,1.0,0,,2020
11635,38.55505,17.50657,2021-01-20,1.0,0,,2021
12225,54.231111,17.12,2020-07-26,1.0,0,,2020
14899,46.441635,6.069367,2020-11-07,1.0,0,,2020
8003,36.5881,18.486433,2020-09-19,1.0,0,,2020
14598,70.612686,32.554333,2020-04-26,1.0,0,,2020
11112,37.8825,16.54474,2020-11-01,1.0,0,,2020
9289,70.631134,32.660183,2020-05-28,1.0,0,,2020
14138,38.98492,15.91438,2020-09-19,1.0,0,,2020
9498,57.758889,23.740556,2020-04-12,1.0,0,,2020
10058,38.72,23.975556,2021-03-02,1.0,0,,2021
10209,75.281944,28.345556,2020-08-01,1.0,0,,2020
11424,37.73333,1.05,2020-02-07,1.0,0,,2020
8371,65.3886,27.948433,2020-03-20,1.0,0,,2020
12755,44.805183,16.207533,2020-08-04,1.0,0,,2020
10938,43.0987,14.894517,2020-01-22,1.0,0,,2020
14684,57.998333,23.564444,2020-03-29,1.0,0,,2020
8904,44.66611,6.78139,2020-11-23,1.0,0,,2020
9536,45.353367,10.443216,2020-05-19,1.0,0,,2020
14213,37.371082,18.991383,2021-04-20,1.0,0,,2021
8566,70.09995,27.939066,2020-01-02,1.0,0,,2020
8177,40.17677,11.58828,2020-09-08,1.0,0,,2020
11423,61.62072,28.86987,2020-05-20,1.0,0,,2020
8274,41.424168,19.464817,2021-02-03,1.0,0,,2021
12009,65.985833,29.625,2020-05-23,1.0,0,,2020
12737,37.636166,18.397167,2021-04-18,1.0,0,,2021
10248,-14.409284,18.871733,2020-11-28,1.0,0,,2020
9925,65.74255,28.020533,2020-05-20,1.0,0,,2020
13865,75.158896,28.680247,2020-07-27,1.0,0,,2020
8166,35.65863,2.35875,2020-05-15,1.0,0,,2020
10098,74.936389,28.296944,2020-08-10,1.0,0,,2020
11794,38.758889,23.876111,2021-01-12,1.0,0,,2021
9805,66.546667,28.379167,2020-04-19,1.0,0,,2020
13091,49.239444,26.961944,2020-03-14,1.0,0,,2020
14637,37.034003,0.912936,2020-04-27,1.0,0,,2020
10798,58.556944,27.575556,2020-05-17,1.0,0,,2020
12985,37.583333,1.116667,2020-01-30,1.0,0,,2020
9356,57.71738,25.79588,2020-04-20,1.0,0,,2020
9909,44.689722,25.792222,2021-02-17,1.0,0,,2021
11171,43.20215,10.37325,2020-05-16,1.0,0,,2020
14478,43.428611,26.811944,2021-02-23,1.0,0,,2021
10162,39.8004,15.32012,2020-03-07,1.0,0,,2020
14764,38.972,-0.93878,2021-02-04,1.0,0,,2021
12426,45.368683,10.561017,2020-03-03,1.0,0,,2020
13232,52.855833,27.553889,2020-04-05,1.0,0,,2020
11997,36.963889,26.361389,2021-01-24,1.0,0,,2021
13425,49.341424,10.749242,2020-12-10,1.0,0,,2020
10391,44.800278,15.972222,2020-08-16,1.0,0,,2020
13889,40.00873,20.798784,2020-01-07,1.0,0,,2020
10352,71.845728,26.769478,2020-08-03,1.0,0,,2020
11474,49.786284,8.215992,2020-12-29,1.0,0,,2020
11512,41.268784,19.154417,2020-01-16,1.0,0,,2020
13322,39.972332,20.78695,2020-01-21,1.0,0,,2020
14610,39.10692,16.06902,2020-01-05,1.0,0,,2020
13276,35.78383,20.48878,2020-11-25,1.0,0,,2020
10634,37.17,4.86806,2020-12-06,1.0,0,,2020
10182,57.552778,23.507778,2020-04-12,1.0,0,,2020
12666,44.274868,25.465166,2021-03-24,1.0,0,,2021
12786,57.604722,23.530556,2020-03-24,1.0,0,,2020
11870,58.590416,27.255367,2020-05-08,1.0,0,,2020
10777,41.041965,19.48925,2021-01-19,1.0,0,,2021
12830,45.29638,7.57477,2020-12-30,1.0,0,,2020
12678,71.25075,32.565533,2020-06-23,1.0,0,,2020
7989,38.823056,24.181667,2021-01-19,1.0,0,,2021
14785,40.7809,19.885033,2020-12-27,1.0,0,,2020
12797,59.709167,22.146667,2020-01-15,1.0,0,,2020
14751,36.8083,21.695467,2020-01-18,1.0,0,,2020
11727,57.464382,19.53385,2020-01-01,1.0,0,,2020
10603,41.29442,19.11495,2020-01-06,1.0,0,,2020
8684,-14.79472,19.58611,2020-10-17,1.0,0,,2020
8192,54.32778,17.05222,2020-07-23,1.0,0,,2020
14855,35.63715,18.215416,2020-09-26,1.0,0,,2020
7711,58.657135,23.366467,2020-03-28,1.0,0,,2020
11303,64.18211,29.118567,2020-04-28,1.0,0,,2020
10633,38.366783,17.765633,2020-01-09,1.0,0,,2020
12000,73.967222,30.244167,2020-04-22,1.0,0,,2020
9863,65.168785,27.83915,2020-04-08,1.0,0,,2020
9726,58.146389,23.685833,2020-03-16,1.0,0,,2020
11223,47.31373,6.53188,2020-06-12,1.0,0,,2020
12480,46.23785,6.228783,2020-11-21,1.0,0,,2020
8414,75.463056,28.557778,2020-08-01,1.0,0,,2020
7947,57.7092,25.795517,2020-04-12,1.0,0,,2020
14051,38.99069,15.89385,2020-10-04,1.0,0,,2020
7609,39.23603,16.04368,2020-01-23,1.0,0,,2020
12779,36.268665,18.313168,2020-09-21,1.0,0,,2020
10616,66.263889,28.154722,2020-05-11,1.0,0,,2020
12955,73.844167,30.091389,2020-04-13,1.0,0,,2020
11654,74.878889,28.518889,2020-08-07,1.0,0,,2020
7692,45.28357,10.43518,2020-02-29,1.0,0,,2020
9150,63.179916,26.003784,2020-03-21,1.0,0,,2020
9989,59.514444,21.839444,2020-01-02,1.0,0,,2020
11739,57.81078,25.71392,2020-05-20,1.0,0,,2020
12579,46.4339,6.054,2020-10-14,1.0,0,,2020
7833,36.030285,21.35785,2021-02-10,1.0,0,,2021
11301,39.14765,16.33947,2020-01-10,1.0,0,,2020
8835,65.4831,28.146233,2020-03-22,1.0,0,,2020
11838,63.85693,26.89838,2020-05-05,1.0,0,,2020
8402,40.14185,20.839483,2020-01-22,1.0,0,,2020
13053,36.2348,18.11095,2020-11-03,1.0,0,,2020
14400,71.116667,25.333333,2020-06-26,1.0,0,,2020
11781,51.791667,28.412222,2020-05-19,1.0,0,,2020
12674,58.5522,23.429934,2020-03-24,1.0,0,,2020
11077,36.282616,18.339283,2020-11-04,1.0,0,,2020
9015,63.243233,26.025366,2020-04-09,1.0,0,,2020
10432,39.036034,22.99185,2021-03-03,1.0,0,,2021
12846,44.495278,25.145278,2021-02-18,1.0,0,,2021
7857,58.69307,23.3919,2020-03-24,1.0,0,,2020
15142,39.023056,24.933333,2021-02-17,1.0,0,,2021
9475,58.478611,23.534167,2020-03-27,1.0,0,,2020
14954,69.658333,24.709167,2020-08-28,1.0,0,,2020
12691,48.489315,10.674617,2020-05-15,1.0,0,,2020
8465,38.65687,17.30643,2021-01-18,1.0,0,,2021
10618,39.83003,20.90885,2020-12-07,1.0,0,,2020
10363,57.5475,23.484444,2020-04-02,1.0,0,,2020
9653,38.70757,17.26182,2020-01-31,1.0,0,,2020
11085,72.343025,26.668255,2020-07-14,1.0,0,,2020
9761,41.22385,19.23255,2020-01-04,1.0,0,,2020
13490,54.51795,26.7949,2020-04-09,1.0,0,,2020
9975,35.47867,20.128616,2020-11-23,1.0,0,,2020
12463,36.6038,18.494217,2020-09-18,1.0,0,,2020
10780,73.969444,30.253889,2020-04-24,1.0,0,,2020
10635,70.712017,25.359196,2020-08-08,1.0,0,,2020
8170,46.58069,6.16648,2020-11-18,1.0,0,,2020
7671,55.899167,23.748056,2020-04-21,1.0,0,,2020
15067,58.262615,23.5049,2020-03-25,1.0,0,,2020
13180,45.8044,20.212183,2020-06-10,1.0,0,,2020
13155,39.84285,20.910667,2020-12-23,1.0,0,,2020
9252,34.74674,0.83793,2020-02-21,1.0,0,,2020
8704,37.531433,25.124483,2021-03-18,1.0,0,,2021
10073,65.53195,29.096416,2020-02-29,1.0,0,,2020
11321,74.216205,28.019984,2020-07-29,1.0,0,,2020
7873,68.869167,23.781944,2020-08-05,1.0,0,,2020
10366,44.40003,13.02678,2020-03-27,1.0,0,,2020
10157,73.684993,26.64795,2020-08-03,1.0,0,,2020
7803,44.14349,5.58953,2020-11-27,1.0,0,,2020
11614,73.249722,27.926667,2020-08-08,1.0,0,,2020
9142,57.741389,23.760833,2020-04-01,1.0,0,,2020
12404,57.252222,22.198611,2020-03-19,1.0,0,,2020
13953,46.63188,7.54932,2020-12-06,1.0,0,,2020
10231,63.892666,26.880934,2020-04-12,1.0,0,,2020
11140,39.05684,16.1319,2020-01-22,1.0,0,,2020
13849,41.31842,9.78318,2020-04-25,1.0,0,,2020
8641,38.5864,17.4581,2021-01-15,1.0,0,,2021
14679,39.24368,15.77617,2020-01-01,1.0,0,,2020
9329,63.47205,25.21772,2020-05-12,1.0,0,,2020
14847,38.14267,4.88837,2020-02-22,1.0,0,,2020
13160,66.035278,29.455556,2020-03-22,1.0,0,,2020
9803,41.25612,14.50307,2020-10-11,1.0,0,,2020
8037,42.159634,17.790417,2020-01-13,1.0,0,,2020
13475,64.2408,28.76168,2020-05-03,1.0,0,,2020
8214,50.235093,10.172031,2020-12-12,1.0,0,,2020
9592,74.089444,26.453889,2020-07-14,1.0,0,,2020
11089,38.795278,24.445278,2021-01-17,1.0,0,,2021
13873,60.143889,26.943056,2020-05-18,1.0,0,,2020
13349,69.643889,24.709167,2020-08-22,1.0,0,,2020
8607,69.890785,23.868786,2020-08-10,1.0,0,,2020
9222,39.295278,24.645278,2021-02-24,1.0,0,,2021
12359,37.315278,25.023056,2021-01-23,1.0,0,,2021
12458,51.59675,28.706133,2020-04-05,1.0,0,,2020
8372,54.24,17.061667,2020-07-22,1.0,0,,2020
9166,38.97767,-0.94187,2021-02-03,1.0,0,,2021
14774,48.1984,8.51557,2020-01-29,1.0,0,,2020
11830,44.270158,25.786412,2021-03-06,1.0,0,,2021
14156,36.78333,-1.83333,2020-02-09,1.0,0,,2020
11235,53.85922,16.90497,2020-06-07,1.0,0,,2020
10177,69.647778,24.648333,2020-08-27,1.0,0,,2020
13724,64.35955,28.831182,2020-05-26,1.0,0,,2020
7937,41.145767,19.329967,2021-01-20,1.0,0,,2021
8148,57.660278,23.693611,2020-03-19,1.0,0,,2020
9141,54.399167,17.076667,2020-07-15,1.0,0,,2020
8539,54.325833,17.061389,2020-07-01,1.0,0,,2020
9811,60.739167,27.044444,2020-04-17,1.0,0,,2020
14892,40.873367,20.10135,2021-01-04,1.0,0,,2021
12282,44.365736,25.81878,2021-03-06,1.0,0,,2021
10370,46.282516,6.166517,2020-11-06,1.0,0,,2020
15132,64.16225,29.10912,2020-03-21,1.0,0,,2020
10891,69.301111,28.444167,2020-04-21,1.0,0,,2020
13947,73.71259,27.881569,2020-07-26,1.0,0,,2020
13993,58.489735,23.54825,2020-03-25,1.0,0,,2020
10574,47.513481,27.268174,2021-04-09,1.0,0,,2021
13190,39.781667,20.511944,2021-01-14,1.0,0,,2021
11151,71.2125,32.580616,2020-06-23,1.0,0,,2020
14316,46.604935,6.09225,2020-06-08,1.0,0,,2020
14667,38.555565,17.536583,2021-02-09,1.0,0,,2021
12130,57.193333,26.452778,2020-04-03,1.0,0,,2020
15009,39.209444,24.856389,2021-01-25,1.0,0,,2021
14501,55.939444,24.469444,2020-05-08,1.0,0,,2020
8163,37.69127,18.387,2021-04-20,1.0,0,,2021
9190,39.1711,16.20512,2020-11-22,1.0,0,,2020
9488,39.19789,-0.92726,2021-02-01,1.0,0,,2021
13734,53.673611,27.395,2020-04-08,1.0,0,,2020
13249,46.56278,7.47368,2020-12-01,1.0,0,,2020
11308,48.674167,30.196944,2020-03-13,1.0,0,,2020
14498,61.906517,26.110683,2020-03-05,1.0,0,,2020
12954,65.587778,29.202222,2020-05-13,1.0,0,,2020
12662,36.127815,18.135666,2020-11-02,1.0,0,,2020
13522,38.5838,17.451784,2021-01-22,1.0,0,,2021
11732,53.259444,27.141944,2020-04-15,1.0,0,,2020
8754,46.625034,5.92315,2020-06-07,1.0,0,,2020
11677,39.50391,29.891388,2021-04-09,1.0,0,,2021
7808,49.76203,10.53367,2020-05-13,1.0,0,,2020
10769,70.946944,24.575556,2020-07-29,1.0,0,,2020
