Input,Label
hls_train/hls_train/chips/chip_20171101_S30_T37QCA_2017277T074919_8_7.tif,hls_train/hls_train/seg_maps/seg_map_20171101_S30_T37QCA_2017277T074919_8_7.tif
hls_train/hls_train/chips/chip_20201201_S30_T42RXP_2020306T054959_4_10.tif,hls_train/hls_train/seg_maps/seg_map_20201201_S30_T42RXP_2020306T054959_4_10.tif
hls_train/hls_train/chips/chip_20180701_S30_T36QUE_2018151T081559_12_4.tif,hls_train/hls_train/seg_maps/seg_map_20180701_S30_T36QUE_2018151T081559_12_4.tif
hls_train/hls_train/chips/chip_20181201_S30_T31QGA_2018304T101139_0_6.tif,hls_train/hls_train/seg_maps/seg_map_20181201_S30_T31QGA_2018304T101139_0_6.tif
hls_train/hls_train/chips/chip_20191001_L30_T42RYR_2019242T054409_5_9.tif,hls_train/hls_train/seg_maps/seg_map_20191001_L30_T42RYR_2019242T054409_5_9.tif
hls_train/hls_train/chips/chip_20180301_S30_T42RTQ_2018032T061049_4_1.tif,hls_train/hls_train/seg_maps/seg_map_20180301_S30_T42RTQ_2018032T061049_4_1.tif
hls_train/hls_train/chips/chip_20200101_S30_T37RCH_2019335T080301_2_0.tif,hls_train/hls_train/seg_maps/seg_map_20200101_S30_T37RCH_2019335T080301_2_0.tif
hls_train/hls_train/chips/chip_20180901_S30_T42RTP_2018212T060629_8_9.tif,hls_train/hls_train/seg_maps/seg_map_20180901_S30_T42RTP_2018212T060629_8_9.tif
hls_train/hls_train/chips/chip_20171001_S30_T37QFC_2017244T073609_10_12.tif,hls_train/hls_train/seg_maps/seg_map_20171001_S30_T37QFC_2017244T073609_10_12.tif
hls_train/hls_train/chips/chip_20191001_L30_T42RYR_2019242T054409_12_0.tif,hls_train/hls_train/seg_maps/seg_map_20191001_L30_T42RYR_2019242T054409_12_0.tif
hls_train/hls_train/chips/chip_20160201_L30_T36QYL_2016004T080113_10_11.tif,hls_train/hls_train/seg_maps/seg_map_20160201_L30_T36QYL_2016004T080113_10_11.tif
hls_train/hls_train/chips/chip_20200801_S30_T43RDM_2020183T053649_0_11.tif,hls_train/hls_train/seg_maps/seg_map_20200801_S30_T43RDM_2020183T053649_0_11.tif
hls_train/hls_train/chips/chip_20191101_S30_T32QLF_2019273T095029_8_3.tif,hls_train/hls_train/seg_maps/seg_map_20191101_S30_T32QLF_2019273T095029_8_3.tif
hls_train/hls_train/chips/chip_20200601_S30_T38NPL_2020125T070631_3_0.tif,hls_train/hls_train/seg_maps/seg_map_20200601_S30_T38NPL_2020125T070631_3_0.tif
hls_train/hls_train/chips/chip_20190501_S30_T42QXM_2019091T054639_9_9.tif,hls_train/hls_train/seg_maps/seg_map_20190501_S30_T42QXM_2019091T054639_9_9.tif
hls_train/hls_train/chips/chip_20200801_S30_T43RDN_2020183T053649_11_9.tif,hls_train/hls_train/seg_maps/seg_map_20200801_S30_T43RDN_2020183T053649_11_9.tif
hls_train/hls_train/chips/chip_20190801_S30_T38PNV_2019183T071621_0_4.tif,hls_train/hls_train/seg_maps/seg_map_20190801_S30_T38PNV_2019183T071621_0_4.tif
hls_train/hls_train/chips/chip_20200901_S30_T36QUF_2020216T081611_3_2.tif,hls_train/hls_train/seg_maps/seg_map_20200901_S30_T36QUF_2020216T081611_3_2.tif
hls_train/hls_train/chips/chip_20160101_L30_T29RKJ_2015337T111814_4_11.tif,hls_train/hls_train/seg_maps/seg_map_20160101_L30_T29RKJ_2015337T111814_4_11.tif
hls_train/hls_train/chips/chip_20161201_L30_T28QCK_2016306T113136_7_9.tif,hls_train/hls_train/seg_maps/seg_map_20161201_L30_T28QCK_2016306T113136_7_9.tif
hls_train/hls_train/chips/chip_20190701_S30_T42RXR_2019151T054649_9_7.tif,hls_train/hls_train/seg_maps/seg_map_20190701_S30_T42RXR_2019151T054649_9_7.tif
hls_train/hls_train/chips/chip_20201101_S30_T39RWN_2020275T070721_1_6.tif,hls_train/hls_train/seg_maps/seg_map_20201101_S30_T39RWN_2020275T070721_1_6.tif
hls_train/hls_train/chips/chip_20181101_S30_T31QHV_2018276T100021_1_4.tif,hls_train/hls_train/seg_maps/seg_map_20181101_S30_T31QHV_2018276T100021_1_4.tif
hls_train/hls_train/chips/chip_20191201_S30_T37QGA_2019304T074009_7_5.tif,hls_train/hls_train/seg_maps/seg_map_20191201_S30_T37QGA_2019304T074009_7_5.tif
hls_train/hls_train/chips/chip_20180601_S30_T42RTP_2018122T060629_2_8.tif,hls_train/hls_train/seg_maps/seg_map_20180601_S30_T42RTP_2018122T060629_2_8.tif
hls_train/hls_train/chips/chip_20190401_S30_T42QXL_2019061T054749_4_1.tif,hls_train/hls_train/seg_maps/seg_map_20190401_S30_T42QXL_2019061T054749_4_1.tif
hls_train/hls_train/chips/chip_20180901_S30_T40REP_2018214T064619_7_4.tif,hls_train/hls_train/seg_maps/seg_map_20180901_S30_T40REP_2018214T064619_7_4.tif
hls_train/hls_train/chips/chip_20201201_S30_T43RBJ_2020306T054959_7_5.tif,hls_train/hls_train/seg_maps/seg_map_20201201_S30_T43RBJ_2020306T054959_7_5.tif
hls_train/hls_train/chips/chip_20200501_S30_T40REP_2020091T063629_5_5.tif,hls_train/hls_train/seg_maps/seg_map_20200501_S30_T40REP_2020091T063629_5_5.tif
hls_train/hls_train/chips/chip_20160101_L30_T36QZK_2015337T080116_0_2.tif,hls_train/hls_train/seg_maps/seg_map_20160101_L30_T36QZK_2015337T080116_0_2.tif
hls_train/hls_train/chips/chip_20200501_S30_T36NZH_2020092T074609_0_4.tif,hls_train/hls_train/seg_maps/seg_map_20200501_S30_T36NZH_2020092T074609_0_4.tif
hls_train/hls_train/chips/chip_20200201_S30_T37QDU_2020002T075229_10_10.tif,hls_train/hls_train/seg_maps/seg_map_20200201_S30_T37QDU_2020002T075229_10_10.tif
hls_train/hls_train/chips/chip_20190701_S30_T42RYP_2019151T054649_8_10.tif,hls_train/hls_train/seg_maps/seg_map_20190701_S30_T42RYP_2019151T054649_8_10.tif
hls_train/hls_train/chips/chip_20160701_L30_T42RYQ_2016154T054338_3_1.tif,hls_train/hls_train/seg_maps/seg_map_20160701_L30_T42RYQ_2016154T054338_3_1.tif
hls_train/hls_train/chips/chip_20160201_L30_T37QBE_2016004T080113_5_6.tif,hls_train/hls_train/seg_maps/seg_map_20160201_L30_T37QBE_2016004T080113_5_6.tif
hls_train/hls_train/chips/chip_20200501_S30_T42RTS_2020092T060629_4_9.tif,hls_train/hls_train/seg_maps/seg_map_20200501_S30_T42RTS_2020092T060629_4_9.tif
hls_train/hls_train/chips/chip_20160301_S30_T38PMS_2016029T072302_8_12.tif,hls_train/hls_train/seg_maps/seg_map_20160301_S30_T38PMS_2016029T072302_8_12.tif
hls_train/hls_train/chips/chip_20200301_L30_T41RMH_2020031T062132_2_0.tif,hls_train/hls_train/seg_maps/seg_map_20200301_L30_T41RMH_2020031T062132_2_0.tif
hls_train/hls_train/chips/chip_20180601_S30_T42RTP_2018122T060629_0_10.tif,hls_train/hls_train/seg_maps/seg_map_20180601_S30_T42RTP_2018122T060629_0_10.tif
hls_train/hls_train/chips/chip_20200301_S30_T40REP_2020031T064109_8_5.tif,hls_train/hls_train/seg_maps/seg_map_20200301_S30_T40REP_2020031T064109_8_5.tif
hls_train/hls_train/chips/chip_20191001_S30_T42RXR_2019244T055639_5_2.tif,hls_train/hls_train/seg_maps/seg_map_20191001_S30_T42RXR_2019244T055639_5_2.tif
hls_train/hls_train/chips/chip_20200101_L30_T37QGA_2019336T073755_8_5.tif,hls_train/hls_train/seg_maps/seg_map_20200101_L30_T37QGA_2019336T073755_8_5.tif
hls_train/hls_train/chips/chip_20180501_S30_T40QEL_2018091T063619_4_8.tif,hls_train/hls_train/seg_maps/seg_map_20180501_S30_T40QEL_2018091T063619_4_8.tif
hls_train/hls_train/chips/chip_20200401_S30_T42RWN_2020061T054741_8_10.tif,hls_train/hls_train/seg_maps/seg_map_20200401_S30_T42RWN_2020061T054741_8_10.tif
hls_train/hls_train/chips/chip_20190101_S30_T37QEU_2018337T075301_1_12.tif,hls_train/hls_train/seg_maps/seg_map_20190101_S30_T37QEU_2018337T075301_1_12.tif
hls_train/hls_train/chips/chip_20180401_S30_T41RMH_2018060T061801_1_0.tif,hls_train/hls_train/seg_maps/seg_map_20180401_S30_T41RMH_2018060T061801_1_0.tif
hls_train/hls_train/chips/chip_20200601_S30_T39RUQ_2020123T071619_5_7.tif,hls_train/hls_train/seg_maps/seg_map_20200601_S30_T39RUQ_2020123T071619_5_7.tif
hls_train/hls_train/chips/chip_20190701_S30_T42RXS_2019151T054649_10_12.tif,hls_train/hls_train/seg_maps/seg_map_20190701_S30_T42RXS_2019151T054649_10_12.tif
hls_train/hls_train/chips/chip_20200601_S30_T36NZH_2020122T074609_1_6.tif,hls_train/hls_train/seg_maps/seg_map_20200601_S30_T36NZH_2020122T074609_1_6.tif
hls_train/hls_train/chips/chip_20200201_S30_T42QWL_2020001T055231_12_8.tif,hls_train/hls_train/seg_maps/seg_map_20200201_S30_T42QWL_2020001T055231_12_8.tif
hls_train/hls_train/chips/chip_20200501_S30_T39RUQ_2020091T072611_2_4.tif,hls_train/hls_train/seg_maps/seg_map_20200501_S30_T39RUQ_2020091T072611_2_4.tif
hls_train/hls_train/chips/chip_20200101_S30_T37QDG_2019335T080301_9_8.tif,hls_train/hls_train/seg_maps/seg_map_20200101_S30_T37QDG_2019335T080301_9_8.tif
hls_train/hls_train/chips/chip_20191201_S30_T42RWR_2019304T055959_4_8.tif,hls_train/hls_train/seg_maps/seg_map_20191201_S30_T42RWR_2019304T055959_4_8.tif
hls_train/hls_train/chips/chip_20181201_S30_T32QKF_2018306T100151_7_2.tif,hls_train/hls_train/seg_maps/seg_map_20181201_S30_T32QKF_2018306T100151_7_2.tif
hls_train/hls_train/chips/chip_20171101_S30_T28QEG_2017275T112111_11_9.tif,hls_train/hls_train/seg_maps/seg_map_20171101_S30_T28QEG_2017275T112111_11_9.tif
hls_train/hls_train/chips/chip_20190601_L30_T38PNV_2019123T072005_4_4.tif,hls_train/hls_train/seg_maps/seg_map_20190601_L30_T38PNV_2019123T072005_4_4.tif
hls_train/hls_train/chips/chip_20200301_S30_T38PPV_2020030T071209_12_0.tif,hls_train/hls_train/seg_maps/seg_map_20200301_S30_T38PPV_2020030T071209_12_0.tif
hls_train/hls_train/chips/chip_20200401_S30_T42RXR_2020061T054741_3_1.tif,hls_train/hls_train/seg_maps/seg_map_20200401_S30_T42RXR_2020061T054741_3_1.tif
hls_train/hls_train/chips/chip_20171001_L30_T42RTP_2017241T060300_11_10.tif,hls_train/hls_train/seg_maps/seg_map_20171001_L30_T42RTP_2017241T060300_11_10.tif
hls_train/hls_train/chips/chip_20170401_L30_T41RNJ_2017063T061506_10_11.tif,hls_train/hls_train/seg_maps/seg_map_20170401_L30_T41RNJ_2017063T061506_10_11.tif
hls_train/hls_train/chips/chip_20200801_S30_T42RWN_2020184T055641_10_8.tif,hls_train/hls_train/seg_maps/seg_map_20200801_S30_T42RWN_2020184T055641_10_8.tif
hls_train/hls_train/chips/chip_20180801_L30_T42RWR_2018182T054912_5_5.tif,hls_train/hls_train/seg_maps/seg_map_20180801_L30_T42RWR_2018182T054912_5_5.tif
hls_train/hls_train/chips/chip_20171101_L30_T38QKE_2017275T073140_2_8.tif,hls_train/hls_train/seg_maps/seg_map_20171101_L30_T38QKE_2017275T073140_2_8.tif
hls_train/hls_train/chips/chip_20160201_L30_T38PMS_2016003T072132_11_8.tif,hls_train/hls_train/seg_maps/seg_map_20160201_L30_T38PMS_2016003T072132_11_8.tif
hls_train/hls_train/chips/chip_20200201_S30_T37QGC_2020002T075229_0_9.tif,hls_train/hls_train/seg_maps/seg_map_20200201_S30_T37QGC_2020002T075229_0_9.tif
hls_train/hls_train/chips/chip_20200501_S30_T40QFL_2020091T063629_9_2.tif,hls_train/hls_train/seg_maps/seg_map_20200501_S30_T40QFL_2020091T063629_9_2.tif
hls_train/hls_train/chips/chip_20200301_S30_T42RWT_2020029T060059_4_12.tif,hls_train/hls_train/seg_maps/seg_map_20200301_S30_T42RWT_2020029T060059_4_12.tif
hls_train/hls_train/chips/chip_20200901_S30_T39PUL_2020217T065629_5_11.tif,hls_train/hls_train/seg_maps/seg_map_20200901_S30_T39PUL_2020217T065629_5_11.tif
hls_train/hls_train/chips/chip_20191001_L30_T42RYR_2019242T054409_8_7.tif,hls_train/hls_train/seg_maps/seg_map_20191001_L30_T42RYR_2019242T054409_8_7.tif
hls_train/hls_train/chips/chip_20190701_S30_T42RXR_2019151T054649_9_4.tif,hls_train/hls_train/seg_maps/seg_map_20190701_S30_T42RXR_2019151T054649_9_4.tif
hls_train/hls_train/chips/chip_20190601_S30_T43REL_2019123T053651_2_1.tif,hls_train/hls_train/seg_maps/seg_map_20190601_S30_T43REL_2019123T053651_2_1.tif
hls_train/hls_train/chips/chip_20191101_L30_T38QME_2019274T072536_10_8.tif,hls_train/hls_train/seg_maps/seg_map_20191101_L30_T38QME_2019274T072536_10_8.tif
hls_train/hls_train/chips/chip_20171201_S30_T43RBK_2017306T055001_7_6.tif,hls_train/hls_train/seg_maps/seg_map_20171201_S30_T43RBK_2017306T055001_7_6.tif
hls_train/hls_train/chips/chip_20190301_S30_T43REL_2019030T053051_4_2.tif,hls_train/hls_train/seg_maps/seg_map_20190301_S30_T43REL_2019030T053051_4_2.tif
hls_train/hls_train/chips/chip_20200501_L30_T38RMQ_2020092T072843_3_6.tif,hls_train/hls_train/seg_maps/seg_map_20200501_L30_T38RMQ_2020092T072843_3_6.tif
hls_train/hls_train/chips/chip_20200701_S30_T41SKT_2020151T063629_8_7.tif,hls_train/hls_train/seg_maps/seg_map_20200701_S30_T41SKT_2020151T063629_8_7.tif
hls_train/hls_train/chips/chip_20200701_S30_T43RDM_2020153T053649_7_11.tif,hls_train/hls_train/seg_maps/seg_map_20200701_S30_T43RDM_2020153T053649_7_11.tif
hls_train/hls_train/chips/chip_20170501_L30_T38RLN_2017090T073511_0_0.tif,hls_train/hls_train/seg_maps/seg_map_20170501_L30_T38RLN_2017090T073511_0_0.tif
hls_train/hls_train/chips/chip_20190501_S30_T42RTN_2019092T060631_11_0.tif,hls_train/hls_train/seg_maps/seg_map_20190501_S30_T42RTN_2019092T060631_11_0.tif
hls_train/hls_train/chips/chip_20190801_S30_T43RCM_2019183T053651_0_5.tif,hls_train/hls_train/seg_maps/seg_map_20190801_S30_T43RCM_2019183T053651_0_5.tif
hls_train/hls_train/chips/chip_20190201_S30_T37QDU_2019002T075321_11_1.tif,hls_train/hls_train/seg_maps/seg_map_20190201_S30_T37QDU_2019002T075321_11_1.tif
hls_train/hls_train/chips/chip_20200501_S30_T43RCP_2020091T054631_11_9.tif,hls_train/hls_train/seg_maps/seg_map_20200501_S30_T43RCP_2020091T054631_11_9.tif
hls_train/hls_train/chips/chip_20200301_S30_T40QEL_2020031T064109_7_0.tif,hls_train/hls_train/seg_maps/seg_map_20200301_S30_T40QEL_2020031T064109_7_0.tif
hls_train/hls_train/chips/chip_20200801_S30_T43RDM_2020183T053649_11_5.tif,hls_train/hls_train/seg_maps/seg_map_20200801_S30_T43RDM_2020183T053649_11_5.tif
hls_train/hls_train/chips/chip_20160701_L30_T42RXR_2016154T054338_5_9.tif,hls_train/hls_train/seg_maps/seg_map_20160701_L30_T42RXR_2016154T054338_5_9.tif
hls_train/hls_train/chips/chip_20190501_S30_T40RFR_2019091T063631_5_3.tif,hls_train/hls_train/seg_maps/seg_map_20190501_S30_T40RFR_2019091T063631_5_3.tif
hls_train/hls_train/chips/chip_20191101_L30_T42RYQ_2019274T054419_3_9.tif,hls_train/hls_train/seg_maps/seg_map_20191101_L30_T42RYQ_2019274T054419_3_9.tif
hls_train/hls_train/chips/chip_20200701_S30_T38PMB_2020153T071619_9_0.tif,hls_train/hls_train/seg_maps/seg_map_20200701_S30_T38PMB_2020153T071619_9_0.tif
hls_train/hls_train/chips/chip_20201101_S30_T40RCS_2020274T064659_9_11.tif,hls_train/hls_train/seg_maps/seg_map_20201101_S30_T40RCS_2020274T064659_9_11.tif
hls_train/hls_train/chips/chip_20170901_S30_T37QGA_2017214T075209_9_3.tif,hls_train/hls_train/seg_maps/seg_map_20170901_S30_T37QGA_2017214T075209_9_3.tif
hls_train/hls_train/chips/chip_20200401_S30_T41RQM_2020062T060749_8_9.tif,hls_train/hls_train/seg_maps/seg_map_20200401_S30_T41RQM_2020062T060749_8_9.tif
hls_train/hls_train/chips/chip_20191101_S30_T40RDR_2019274T064701_9_2.tif,hls_train/hls_train/seg_maps/seg_map_20191101_S30_T40RDR_2019274T064701_9_2.tif
hls_train/hls_train/chips/chip_20201101_S30_T38NPP_2020275T070721_9_6.tif,hls_train/hls_train/seg_maps/seg_map_20201101_S30_T38NPP_2020275T070721_9_6.tif
hls_train/hls_train/chips/chip_20160101_S30_T37QEF_2015333T075252_3_8.tif,hls_train/hls_train/seg_maps/seg_map_20160101_S30_T37QEF_2015333T075252_3_8.tif
hls_train/hls_train/chips/chip_20190101_S30_T40QCM_2018334T065229_12_8.tif,hls_train/hls_train/seg_maps/seg_map_20190101_S30_T40QCM_2018334T065229_12_8.tif
hls_train/hls_train/chips/chip_20200501_L30_T42SXB_2020092T054815_10_11.tif,hls_train/hls_train/seg_maps/seg_map_20200501_L30_T42SXB_2020092T054815_10_11.tif
hls_train/hls_train/chips/chip_20190801_S30_T43RCM_2019183T053651_6_3.tif,hls_train/hls_train/seg_maps/seg_map_20190801_S30_T43RCM_2019183T053651_6_3.tif
hls_train/hls_train/chips/chip_20160201_S30_T28QGK_2016001T112452_4_0.tif,hls_train/hls_train/seg_maps/seg_map_20160201_S30_T28QGK_2016001T112452_4_0.tif
hls_train/hls_train/chips/chip_20200901_S30_T37QCA_2020215T075609_11_10.tif,hls_train/hls_train/seg_maps/seg_map_20200901_S30_T37QCA_2020215T075609_11_10.tif
hls_train/hls_train/chips/chip_20191001_S30_T42RVR_2019244T055639_12_9.tif,hls_train/hls_train/seg_maps/seg_map_20191001_S30_T42RVR_2019244T055639_12_9.tif
hls_train/hls_train/chips/chip_20200501_S30_T36NYH_2020092T074609_12_4.tif,hls_train/hls_train/seg_maps/seg_map_20200501_S30_T36NYH_2020092T074609_12_4.tif
hls_train/hls_train/chips/chip_20190701_S30_T37QCA_2019152T074611_8_7.tif,hls_train/hls_train/seg_maps/seg_map_20190701_S30_T37QCA_2019152T074611_8_7.tif
hls_train/hls_train/chips/chip_20200201_S30_T37QGC_2020002T075229_0_11.tif,hls_train/hls_train/seg_maps/seg_map_20200201_S30_T37QGC_2020002T075229_0_11.tif
hls_train/hls_train/chips/chip_20180201_S30_T42RTP_2018002T061229_3_4.tif,hls_train/hls_train/seg_maps/seg_map_20180201_S30_T42RTP_2018002T061229_3_4.tif
hls_train/hls_train/chips/chip_20170301_L30_T36QYL_2017029T080722_9_9.tif,hls_train/hls_train/seg_maps/seg_map_20170301_L30_T36QYL_2017029T080722_9_9.tif
hls_train/hls_train/chips/chip_20180401_L30_T40RDN_2018062T063940_4_0.tif,hls_train/hls_train/seg_maps/seg_map_20180401_L30_T40RDN_2018062T063940_4_0.tif
hls_train/hls_train/chips/chip_20191001_L30_T42RYQ_2019242T054409_7_6.tif,hls_train/hls_train/seg_maps/seg_map_20191001_L30_T42RYQ_2019242T054409_7_6.tif
hls_train/hls_train/chips/chip_20181201_L30_T32QNE_2018304T094718_7_4.tif,hls_train/hls_train/seg_maps/seg_map_20181201_L30_T32QNE_2018304T094718_7_4.tif
hls_train/hls_train/chips/chip_20190801_S30_T42RVQ_2019184T055649_11_1.tif,hls_train/hls_train/seg_maps/seg_map_20190801_S30_T42RVQ_2019184T055649_11_1.tif
hls_train/hls_train/chips/chip_20161101_S30_T36QWL_2016277T081752_0_6.tif,hls_train/hls_train/seg_maps/seg_map_20161101_S30_T36QWL_2016277T081752_0_6.tif
hls_train/hls_train/chips/chip_20200601_L30_T37NBD_2020122T074714_10_5.tif,hls_train/hls_train/seg_maps/seg_map_20200601_L30_T37NBD_2020122T074714_10_5.tif
hls_train/hls_train/chips/chip_20200501_S30_T42RTP_2020092T060629_3_4.tif,hls_train/hls_train/seg_maps/seg_map_20200501_S30_T42RTP_2020092T060629_3_4.tif
hls_train/hls_train/chips/chip_20201201_S30_T37QDG_2020305T080049_12_12.tif,hls_train/hls_train/seg_maps/seg_map_20201201_S30_T37QDG_2020305T080049_12_12.tif
hls_train/hls_train/chips/chip_20200801_S30_T43RDK_2020183T053649_2_6.tif,hls_train/hls_train/seg_maps/seg_map_20200801_S30_T43RDK_2020183T053649_2_6.tif
hls_train/hls_train/chips/chip_20200301_S30_T40QFL_2020031T064109_8_0.tif,hls_train/hls_train/seg_maps/seg_map_20200301_S30_T40QFL_2020031T064109_8_0.tif
hls_train/hls_train/chips/chip_20180901_S30_T38PMS_2018213T071729_4_6.tif,hls_train/hls_train/seg_maps/seg_map_20180901_S30_T38PMS_2018213T071729_4_6.tif
hls_train/hls_train/chips/chip_20190901_S30_T36QXL_2019213T080619_12_10.tif,hls_train/hls_train/seg_maps/seg_map_20190901_S30_T36QXL_2019213T080619_12_10.tif
hls_train/hls_train/chips/chip_20201201_S30_T40RFP_2020306T064031_11_7.tif,hls_train/hls_train/seg_maps/seg_map_20201201_S30_T40RFP_2020306T064031_11_7.tif
hls_train/hls_train/chips/chip_20191001_L30_T42RYQ_2019242T054409_4_10.tif,hls_train/hls_train/seg_maps/seg_map_20191001_L30_T42RYQ_2019242T054409_4_10.tif
hls_train/hls_train/chips/chip_20180501_S30_T43RDM_2018093T053639_0_12.tif,hls_train/hls_train/seg_maps/seg_map_20180501_S30_T43RDM_2018093T053639_0_12.tif
hls_train/hls_train/chips/chip_20191201_S30_T38QKE_2019304T074009_3_10.tif,hls_train/hls_train/seg_maps/seg_map_20191201_S30_T38QKE_2019304T074009_3_10.tif
hls_train/hls_train/chips/chip_20191001_S30_T28QEK_2019243T113319_1_8.tif,hls_train/hls_train/seg_maps/seg_map_20191001_S30_T28QEK_2019243T113319_1_8.tif
hls_train/hls_train/chips/chip_20180401_S30_T41RQN_2018060T061801_8_5.tif,hls_train/hls_train/seg_maps/seg_map_20180401_S30_T41RQN_2018060T061801_8_5.tif
hls_train/hls_train/chips/chip_20200501_S30_T41RKK_2020091T063629_0_3.tif,hls_train/hls_train/seg_maps/seg_map_20200501_S30_T41RKK_2020091T063629_0_3.tif
hls_train/hls_train/chips/chip_20201201_S30_T38PQA_2020305T071031_8_10.tif,hls_train/hls_train/seg_maps/seg_map_20201201_S30_T38PQA_2020305T071031_8_10.tif
hls_train/hls_train/chips/chip_20180901_S30_T37QFC_2018214T073611_9_7.tif,hls_train/hls_train/seg_maps/seg_map_20180901_S30_T37QFC_2018214T073611_9_7.tif
hls_train/hls_train/chips/chip_20200501_S30_T38QNH_2020091T072611_12_8.tif,hls_train/hls_train/seg_maps/seg_map_20200501_S30_T38QNH_2020091T072611_12_8.tif
hls_train/hls_train/chips/chip_20200301_S30_T40REQ_2020031T064109_9_6.tif,hls_train/hls_train/seg_maps/seg_map_20200301_S30_T40REQ_2020031T064109_9_6.tif
hls_train/hls_train/chips/chip_20170201_S30_T37QEE_2017002T075322_3_5.tif,hls_train/hls_train/seg_maps/seg_map_20170201_S30_T37QEE_2017002T075322_3_5.tif
hls_train/hls_train/chips/chip_20191001_L30_T42RYQ_2019242T054409_9_5.tif,hls_train/hls_train/seg_maps/seg_map_20191001_L30_T42RYQ_2019242T054409_9_5.tif
hls_train/hls_train/chips/chip_20190501_S30_T40RGP_2019091T063631_12_1.tif,hls_train/hls_train/seg_maps/seg_map_20190501_S30_T40RGP_2019091T063631_12_1.tif
hls_train/hls_train/chips/chip_20200801_S30_T43RDL_2020183T053649_2_0.tif,hls_train/hls_train/seg_maps/seg_map_20200801_S30_T43RDL_2020183T053649_2_0.tif
hls_train/hls_train/chips/chip_20181001_S30_T36QZK_2018243T080601_0_1.tif,hls_train/hls_train/seg_maps/seg_map_20181001_S30_T36QZK_2018243T080601_0_1.tif
hls_train/hls_train/chips/chip_20190201_S30_T39QXA_2019002T070259_4_12.tif,hls_train/hls_train/seg_maps/seg_map_20190201_S30_T39QXA_2019002T070259_4_12.tif
hls_train/hls_train/chips/chip_20190401_S30_T41RKL_2019061T063801_4_4.tif,hls_train/hls_train/seg_maps/seg_map_20190401_S30_T41RKL_2019061T063801_4_4.tif
hls_train/hls_train/chips/chip_20181201_S30_T37QGB_2018304T074041_5_11.tif,hls_train/hls_train/seg_maps/seg_map_20181201_S30_T37QGB_2018304T074041_5_11.tif
hls_train/hls_train/chips/chip_20200501_L30_T40QCM_2020091T064616_6_12.tif,hls_train/hls_train/seg_maps/seg_map_20200501_L30_T40QCM_2020091T064616_6_12.tif
hls_train/hls_train/chips/chip_20200801_S30_T43RDN_2020183T053649_9_11.tif,hls_train/hls_train/seg_maps/seg_map_20200801_S30_T43RDN_2020183T053649_9_11.tif
hls_train/hls_train/chips/chip_20190501_S30_T40RCR_2019092T065629_2_3.tif,hls_train/hls_train/seg_maps/seg_map_20190501_S30_T40RCR_2019092T065629_2_3.tif
hls_train/hls_train/chips/chip_20161001_S30_T36QXM_2016244T080612_10_7.tif,hls_train/hls_train/seg_maps/seg_map_20161001_S30_T36QXM_2016244T080612_10_7.tif
hls_train/hls_train/chips/chip_20200801_S30_T43RDM_2020183T053649_11_10.tif,hls_train/hls_train/seg_maps/seg_map_20200801_S30_T43RDM_2020183T053649_11_10.tif
hls_train/hls_train/chips/chip_20190501_L30_T43RBL_2019091T053719_7_0.tif,hls_train/hls_train/seg_maps/seg_map_20190501_L30_T43RBL_2019091T053719_7_0.tif
hls_train/hls_train/chips/chip_20201001_S30_T38QKF_2020244T073621_4_7.tif,hls_train/hls_train/seg_maps/seg_map_20201001_S30_T38QKF_2020244T073621_4_7.tif
hls_train/hls_train/chips/chip_20170501_L30_T37RFK_2017088T074710_4_1.tif,hls_train/hls_train/seg_maps/seg_map_20170501_L30_T37RFK_2017088T074710_4_1.tif
hls_train/hls_train/chips/chip_20200901_S30_T36QUF_2020216T081611_9_5.tif,hls_train/hls_train/seg_maps/seg_map_20200901_S30_T36QUF_2020216T081611_9_5.tif
hls_train/hls_train/chips/chip_20200501_S30_T41RQN_2020092T060629_6_8.tif,hls_train/hls_train/seg_maps/seg_map_20200501_S30_T41RQN_2020092T060629_6_8.tif
hls_train/hls_train/chips/chip_20190901_S30_T36QYL_2019213T080619_0_3.tif,hls_train/hls_train/seg_maps/seg_map_20190901_S30_T36QYL_2019213T080619_0_3.tif
hls_train/hls_train/chips/chip_20190501_L30_T39RWN_2019093T070303_1_9.tif,hls_train/hls_train/seg_maps/seg_map_20190501_L30_T39RWN_2019093T070303_1_9.tif
hls_train/hls_train/chips/chip_20200501_S30_T40REP_2020091T063629_8_6.tif,hls_train/hls_train/seg_maps/seg_map_20200501_S30_T40REP_2020091T063629_8_6.tif
hls_train/hls_train/chips/chip_20191001_S30_T43RBL_2019243T053641_7_8.tif,hls_train/hls_train/seg_maps/seg_map_20191001_S30_T43RBL_2019243T053641_7_8.tif
hls_train/hls_train/chips/chip_20191201_S30_T41RKL_2019306T064029_6_12.tif,hls_train/hls_train/seg_maps/seg_map_20191201_S30_T41RKL_2019306T064029_6_12.tif
hls_train/hls_train/chips/chip_20180901_L30_T42RVQ_2018214T054927_10_3.tif,hls_train/hls_train/seg_maps/seg_map_20180901_L30_T42RVQ_2018214T054927_10_3.tif
hls_train/hls_train/chips/chip_20200501_S30_T40QEM_2020091T063629_7_11.tif,hls_train/hls_train/seg_maps/seg_map_20200501_S30_T40QEM_2020091T063629_7_11.tif
